country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role,dedup_notes,temporal_flag,qa_flags
Italy,1993,line_item,,ENEA,ENEA,,Riforma dell'ENEA,Riforma dell'ENEA,638500.0,thousand,EUR,science_agency,include,1.0,1993 19921229_304_SO_135.pdf,36,gpt-4o-mini,targeted_recovery,Amount directly associated with ENEA.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,Ministero dell'università e della ricerca scientifica e tecnologica,Ministero dell'università e della ricerca scientifica e tecnologica,Ministry of University and Scientific and Technological Research,,"Legge 22 dicembre 1977, n. 951: Disposizioni per la formazione del bilancio di previsione dello Stato: - Art. 11: contributo al C.N.R. (cap. (a) (a) (a)","Law December 22, 1977, n. 951: Provisions for the formation of the state budget: - Art. 11: contribution to the C.N.R.",,,,science_agency,review,0.4,1993 19921229_304_SO_135.pdf,42,gpt-4o-mini,extract,Amount not specified | no_amount,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,Ministero dell'università e della ricerca scientifica e tecnologica,Ministero dell'università e della ricerca scientifica e tecnologica,Ministry of University and Scientific and Technological Research,,"Legge 30 maggio 1988, n. 186: Istituzione dell'Agenzia spaziale italiana (cap. 7504)","Law May 30, 1988, n. 186: Establishment of the Italian Space Agency",800000000.0,lira,ITL,science_agency,include,1.0,1993 19921229_304_SO_135.pdf,42,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,Ministero dell'università e della ricerca scientifica e tecnologica,Ministero dell'università e della ricerca scientifica e tecnologica,Ministry of University and Scientific and Technological Research,,"Legge 30 novembre 1989, n. 399: Norme per al riordinamento dell’Osservatorio geofisico sperimentale di Trieste (cap. (b) (b) (b)","Law November 30, 1989, n. 399: Rules for the reorganization of the Experimental Geophysical Observatory of Trieste",,,,research_infrastructure,review,0.4,1993 19921229_304_SO_135.pdf,42,gpt-4o-mini,extract,Amount not specified | no_amount,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,Ministero dell'università e della ricerca scientifica e tecnologica,Ministero dell'università e della ricerca scientifica e tecnologica,Ministry of University and Scientific and Technological Research,,"Legge n. 67 del 1988: Disposizioni per la formazione del bilancio annuale e pluriennale dello Stato (legge finanziaria 1988): - Art. 14, comma 1: Incremento delle autorizzazioni di spesa di cui all'art. 1 della legge n. 449 del 1985 (Trasporti: cap. 7509)","Law n. 67 of 1988: Provisions for the formation of the annual and multi-year state budget (financial law 1988): - Art. 14, paragraph 1: Increase in spending authorizations of law n. 449 of 1985",,,,unclear,review,0.4,1993 19921229_304_SO_135.pdf,76,gpt-4o-mini,extract,Amount not specified | no_amount,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Fondo per la lotta alla sindrome da immuno-deficienza acquisita e per altre iniziative di studio e ricerca,Fund for the fight against acquired immunodeficiency syndrome and for other study and research initiatives,11300000.0,lira,ITL,direct_rd,include,0.9,1993 19921229_304_SO_136.pdf,280-400,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,section_total,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Totale per il Ministero dell'università e della ricerca,Total for the Ministry of University and Research,21700000000.0,lira,ITL,science_agency,include,1.0,1993 19921229_304_SO_136.pdf,280-400,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1993,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,"Contributi per missioni scientifiche e di ricerche preistoriche, archeologiche ed etnologiche ed altre simili collegate all'estero","Contributions for scientific missions and research in prehistoric, archaeological, ethnological and other similar fields abroad",650000000.0,lira,ITL,direct_rd,include,0.9,1993 19921229_304_SO_136.pdf,382-400,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Contributi per incentivare progetti di ricerca di base e tecnologica concordati nei protocolli di cooperazione bilaterale,Contributions to encourage basic and technological research projects agreed upon in bilateral cooperation protocols,700000000.0,lira,ITL,direct_rd,include,0.9,1993 19921229_304_SO_136.pdf,382-400,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,section_total,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Totale per il Ministero dell'università e della ricerca,Total for the Ministry of University and Research,10022676984000.0,lira,ITL,science_agency,include,1.0,1993 19921229_304_SO_136.pdf,410,gpt-4o-mini,extract,Total budget for the Ministry of University and Research,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1993,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,CONTRIBUTI AGLI ISTITUTI REGIONALI DI RICERCA E SPERIMENTAZIONE,Contributions to regional research and experimentation institutes,15000000000.0,lira,ITL,direct_rd,include,0.9,1993 19921229_304_SO_136.pdf,432,gpt-4o-mini,extract,Funding for regional research institutes,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,SPESE PER IL FINANZIAMENTO DI UN PROGRAMMA DI RICERCA FINALIZZATO ALLA RILEVAZIONE DEL LIVELLO DI PRESTAZIONE DEI PUBBLICI SERVIZI LOCALI,Expenses for the financing of a research program aimed at assessing the performance level of local public services,900000000.0,lira,ITL,direct_rd,include,0.9,1993 19921229_304_SO_136.pdf,432,gpt-4o-mini,extract,Research program focused on public services performance,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,SPESE PER REALIZZAZIONE DI PROGETTI FINALIZZATI DI RICERCA IN COLLABORAZIONE TRA IL CONSIGLIO NAZIONALE DELLE RICERCHE E IL CENTRO STUDI ED ESPERIENZE,Expenses for the realization of targeted research projects in collaboration between the National Research Council and the Study and Experience Center,2700000000.0,lira,ITL,direct_rd,include,0.8,1993 19921229_304_SO_136.pdf,443,gpt-4o-mini,extract,Research collaboration project expenses,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Totale per il Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Total for the Ministry of University and Scientific and Technological Research,11000000000.0,lira,ITL,science_agency,include,0.9,1993 19921229_304_SO_136.pdf,443,gpt-4o-mini,extract,Total includes R&D components,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,"SPESE PER RICERCHE, ELABORAZIONI E STUDI CONNESSI CON L'ATTUAZIONE DELLA LEGGE SULLA DIFESA DEL SUOLO","EXPENSES FOR RESEARCH, ELABORATIONS AND STUDIES RELATED TO THE IMPLEMENTATION OF THE LAW ON SOIL DEFENSE",750000000.0,lira,ITL,direct_rd,include,0.9,1993 19921229_304_SO_136.pdf,475,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,SPESE PER LA RICERCA SCIENTIFICA,EXPENSES FOR SCIENTIFIC RESEARCH,500000000.0,lira,ITL,direct_rd,include,0.9,1993 19921229_304_SO_136.pdf,478,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,TOTALE DELLA RUBRICA,TOTAL OF THE SECTION,347856262000.0,lira,ITL,science_agency,include,1.0,1993 19921229_304_SO_136.pdf,478,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1993,section_total,VII,UNIVERSITA’ E RICERCA SCIENTIFICA,Universities and Scientific Research,,TOTALE DELLA SEZIONE VII,TOTAL FOR SECTION VII,500000000.0,lira,ITL,science_agency,include,1.0,1993 19921229_304_SO_136.pdf,500,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1993,line_item,VII,UNIVERSITA’ E RICERCA SCIENTIFICA,Universities and Scientific Research,,SOMMINISTRAZIONE DEL TESORO PER IL COMPLETAMENTO E L'ADEGUAMENTO DELLE STRUTTURE DEL LABORATORIO DI FISICA NUCLEARE DEL GRAN SASSO,Provision from the Treasury for the completion and adjustment of the structures of the Gran Sasso Nuclear Physics Laboratory,45000000000.0,lira,ITL,research_infrastructure,include,0.9,1993 19921229_304_SO_136.pdf,512,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,ASSEGNAZIONE STRAORDINARIA PER LO SVILUPPO DELL'ATTIVITA' SCIENTIFICA,Extraordinary allocation for the development of scientific activity,2900000000.0,lira,ITL,direct_rd,include,0.9,1993 19921229_304_SO_136.pdf,572,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,section_total,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Totale del Ministero dell'università e della ricerca,Total of the Ministry of University and Research,754748000000.0,lira,ITL,science_agency,include,1.0,1993 19921229_304_SO_136.pdf,572,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1993,line_item,VII,UNIVERSITA’ E RICERCA SCIENTIFICA,Universities and Scientific Research,,SPESE PER SISTEMI SATELLITARI,EXPENSES FOR SATELLITE SYSTEMS,4500000000.0,lira,ITL,direct_rd,include,1.0,1993 19921229_304_SO_136.pdf,625,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,VII,UNIVERSITA’ E RICERCA SCIENTIFICA,Universities and Scientific Research,,SPESE PER LA RICERCA SCIENTIFICA COMPRESE QUELLE RELATIVE AGLI STUDI ED ALLE ESPERIENZE INERENTI ALL'ASSISTENZA AL VOLO,EXPENSES FOR SCIENTIFIC RESEARCH INCLUDING THOSE RELATED TO STUDIES AND EXPERIENCES CONCERNING FLIGHT ASSISTANCE,344390000000.0,lira,ITL,direct_rd,include,1.0,1993 19921229_304_SO_136.pdf,625,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,section_total,VII,UNIVERSITA’ E RICERCA SCIENTIFICA,Universities and Scientific Research,,TOTALE DELLA SEZIONE VII,TOTAL FOR SECTION VII,344390000000.0,lira,ITL,science_agency,include,1.0,1993 19921229_304_SO_136.pdf,630,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,SOMMA DA ASSEGNARE ALLE ISTITUZIONI ED ENTI DI RICERCA E SPERIMENTAZIONE,Amount to be allocated to research and experimentation institutions and entities,325900000.0,lira,ITL,science_agency,include,0.8,1993 19921229_304_SO_136.pdf,655,gpt-4o-mini,extract,Direct funding for research institutions,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,CONTRIBUTO AL COMITATO NAZIONALE ITALIANO PER IL COLLEGAMENTO TRA IL GOVERNO ITALIANO E L'ORGANIZZAZIONE DELLE NAZIONI UNITE PER L'ALIMENTAZIONE E L'AGRICOLTURA,Contribution to the Italian National Committee for the connection between the Italian government and the United Nations Food and Agriculture Organization,350000000.0,lira,ITL,unclear,review,0.5,1993 19921229_304_SO_136.pdf,655,gpt-4o-mini,extract,Potentially related to agricultural research but context is unclear,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Totale della Rubrica 1,Total of Section 1,195604468000.0,lira,ITL,science_agency,include,0.9,1993 19921229_304_SO_136.pdf,655,gpt-4o-mini,extract,Total includes R&D components,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,near_duplicate
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,CONTRIBUTO PER IL FINANZIAMENTO DI PROGRAMMI PREDISPOSTI DALL'UNIONE NAZIONALE DELLE ASSOCIAZIONI RICONOSCIUTE DEI PRODUTTORI AGRICOLI,Contribution for the financing of programs prepared by the National Union of Recognized Agricultural Producers Associations,1900000000.0,lira,ITL,unclear,review,0.5,1993 19921229_304_SO_136.pdf,656,gpt-4o-mini,extract,Potentially related to agricultural research but context is unclear,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,"SPESE PER LA REALIZZAZIONE DI PROGRAMMI DI RICERCHE, STUDI ED INDAGINI NEL CAMPO TECNOLOGICO ED IN QUELLO DELL'ECONOMIA AGRARIA","Expenses for the realization of research programs, studies, and investigations in the technological field and in agricultural economy",450000000.0,lira,ITL,direct_rd,include,0.8,1993 19921229_304_SO_136.pdf,656,gpt-4o-mini,extract,Direct funding for research programs,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,exact_duplicate
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,"SPESE PER STUDI, INDAGINI, RICERCHE DI INTERESSE NAZIONALE IN MATERIA DI PRODUZIONE FORESTALE","Expenses for studies, investigations, and research of national interest in the field of forestry production",6973988000.0,lira,ITL,direct_rd,include,0.9,1993 19921229_304_SO_136.pdf,661,gpt-4o-mini,extract,Research related to forestry production,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Totale del capitolo per la ricerca,Total for the chapter on research,648981724000.0,lira,ITL,science_agency,include,1.0,1993 19921229_304_SO_136.pdf,661,gpt-4o-mini,extract,Total budget for the Ministry of University and Scientific and Technological Research,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,SPESE PER LA REALIZZAZIONE DI PROGETTI DI INFORMATICA E TELEMATICA DA PARTE DI ORGANISMI SPECIALIZZATI PER LO SVILUPPO DELL'INFORMAZIONE IN AGRICOLTURA,Expenses for the realization of IT and telematics projects by specialized organizations for the development of information in agriculture,4059305000.0,lira,ITL,direct_rd,include,0.8,1993 19921229_304_SO_136.pdf,663,gpt-4o-mini,extract,Research projects related to IT and telematics in agriculture,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,CONTRIBUTI A FAVORE DEGLI ISTITUTI DI RICERCA E SPERIMENTAZIONE AGRARIA PER L'ADEGUAMENTO E POTENZIAMENTO DELLE STRUTTURE IMMOBILIARI E DELLE ATTREZZATURE TECNICO-SCIENTIFICHE,Contributions to research and experimentation institutes for the adjustment and strengthening of real estate structures and technical-scientific equipment,1500000000.0,lira,ITL,research_infrastructure,include,0.7,1993 19921229_304_SO_136.pdf,664,gpt-4o-mini,extract,Funding for research infrastructure in agricultural research institutes,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Totale per il Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Total for the Ministry of University and Scientific and Technological Research,176653945000.0,lira,ITL,science_agency,include,0.9,1993 19921229_304_SO_136.pdf,672,gpt-4o-mini,extract,"Total for the ministry, includes R&D components.",[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,SPESE PER RICOSTRUZIONE DI ANBIENTI NATURALI. DIFESA SISTEMAZIONE E VALORIZZAZIONE OI AREE DEGRADATE NELLE RISERVE NATURALI DELLO STATO - ALTO ADRIATICO,"Expenses for the reconstruction of natural environments. Defense, systematization, and enhancement of degraded areas in state natural reserves - Alto Adriatico",1270000000.0,lira,ITL,research_infrastructure,include,0.8,1993 19921229_304_SO_136.pdf,688,gpt-4o-mini,extract,Research-related expenses for environmental restoration.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,"SPESE PER STUDI, RICERCHE, INDAGINI, RILEVAZIONI È PUBBLICAZIONI CONCERNENTI I SETTORI DI COMPETENZA DEL MINISTERO ANCHE CON RIFERIMENTO AL CONNESSI PROBLEMI ECOLOGICI","Expenses for studies, research, investigations, surveys, and publications concerning the sectors of competence of the ministry, also with reference to related ecological problems",60000000.0,lira,ITL,direct_rd,include,0.8,1993 19921229_304_SO_136.pdf,696,gpt-4o-mini,extract,Direct research funding for ecological studies.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,,ENEA,ENEA,,Altri Assegni Fissi,Altri Assegni Fissi,1095500000.0,thousand,EUR,science_agency,include,1.0,1993 19921229_304_SO_136.pdf,698,gpt-4o-mini,targeted_recovery,Amount clearly associated with ENEA.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,,ENEA,ENEA,,Spese per Acquisto di Pubblicazioni,Spese per Acquisto di Pubblicazioni,55000000.0,thousand,EUR,science_agency,include,1.0,1993 19921229_304_SO_136.pdf,698,gpt-4o-mini,targeted_recovery,Amount clearly associated with ENEA.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,,ENEA,ENEA,,Stipendi e Retribuzioni,Stipendi e Retribuzioni,600000000.0,thousand,EUR,science_agency,include,1.0,1993 19921229_304_SO_136.pdf,698,gpt-4o-mini,targeted_recovery,Amount clearly associated with ENEA.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,program_total,,ENEA,ENEA,,Totale della Rubrica,Totale della Rubrica,1222150000.0,thousand,EUR,science_agency,include,1.0,1993 19921229_304_SO_136.pdf,698,gpt-4o-mini,targeted_recovery,Total amount for ENEA's budget.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,SPESE PER IL FUNZIONAMENTO DEI SERVIZI DI RICERCA E DI CONTROLLO SPERIMENTALE PER LA SICUREZZA NELL‘ATTIVITA’ ESTRATTIVA,Expenses for the operation of research and experimental control services for safety in extractive activities,186000000.0,lira,ITL,direct_rd,include,0.8,1993 19921229_304_SO_136.pdf,701,gpt-4o-mini,extract,Funding for research services related to safety in extractive activities.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,FINANZIAMENTI ALLE IMPRESE PER L'ELABORAZIONE DI PROGRAMMI E L'ESECUZIONE DI STUDI,Funding to companies for the development of programs and execution of studies,15000000000.0,lira,ITL,innovation_instruments,include,0.8,1993 19921229_304_SO_136.pdf,708,gpt-4o-mini,extract,Funding for industrial research and development,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,FONDO SPECIALE ROTATIVO PER L'INNOVAZIONE TECNOLOGICA,Special revolving fund for technological innovation,30000000000.0,lira,ITL,innovation_instruments,include,0.8,1993 19921229_304_SO_136.pdf,708,gpt-4o-mini,extract,Funding for technological innovation,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,CONTRIBUTI ALLE IMPRESE PER LA RICERCA MINERARIA OPERATIVA,Contributions to companies for operational mining research,34751000000.0,lira,ITL,direct_rd,include,0.8,1993 19921229_304_SO_136.pdf,710,gpt-4o-mini,extract,Funding for operational mining research,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1993,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,SPESE PER L'EFFETTUAZIONE DEL PROGRAMMI DI RICERCA MINERARIA,Expenses for the implementation of mining research programs,31442000000.0,lira,ITL,direct_rd,include,0.8,1993 19921229_304_SO_136.pdf,710,gpt-4o-mini,extract,Funding for mining research,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
