country_code,country_name,survey_year,sub_theme,n_reforms,n_positive,has_positive_reform
PRT,Portugal,2004,innovation_instruments,1,1,1
PRT,Portugal,2004,sectoral_rd,1,1,1
PRT,Portugal,2004,startup_ecosystem,5,5,1
PRT,Portugal,2006,human_capital,1,1,1
PRT,Portugal,2006,innovation_instruments,1,1,1
PRT,Portugal,2006,rd_funding,1,1,1
PRT,Portugal,2008,innovation_instruments,2,2,1
PRT,Portugal,2008,startup_ecosystem,1,1,1
PRT,Portugal,2010,innovation_instruments,2,2,1
PRT,Portugal,2010,knowledge_transfer,1,1,1
PRT,Portugal,2010,startup_ecosystem,1,1,1
PRT,Portugal,2012,human_capital,1,1,1
PRT,Portugal,2014,innovation_instruments,1,1,1
PRT,Portugal,2014,knowledge_transfer,1,1,1
PRT,Portugal,2014,startup_ecosystem,1,1,1
PRT,Portugal,2017,innovation_instruments,2,2,1
PRT,Portugal,2017,knowledge_transfer,1,1,1
PRT,Portugal,2017,startup_ecosystem,2,2,1
PRT,Portugal,2019,human_capital,1,1,1
PRT,Portugal,2019,innovation_instruments,1,1,1
PRT,Portugal,2019,knowledge_transfer,3,3,1
PRT,Portugal,2021,human_capital,1,1,1
PRT,Portugal,2021,innovation_instruments,2,2,1
PRT,Portugal,2021,rd_funding,4,4,1
PRT,Portugal,2021,startup_ecosystem,2,2,1
PRT,Portugal,2023,human_capital,1,1,1
PRT,Portugal,2023,innovation_instruments,1,1,1
PRT,Portugal,2023,rd_funding,1,1,1
PRT,Portugal,2023,startup_ecosystem,1,1,1
SVK,Slovak Republic,1996,startup_ecosystem,1,1,1
SVK,Slovak Republic,2004,human_capital,1,1,1
SVK,Slovak Republic,2004,startup_ecosystem,1,1,1
SVK,Slovak Republic,2005,innovation_instruments,2,2,1
SVK,Slovak Republic,2005,other,1,1,1
SVK,Slovak Republic,2005,rd_funding,1,1,1
SVK,Slovak Republic,2005,startup_ecosystem,3,3,1
SVK,Slovak Republic,2007,innovation_instruments,1,1,1
SVK,Slovak Republic,2009,human_capital,1,1,1
SVK,Slovak Republic,2009,rd_funding,1,1,1
SVK,Slovak Republic,2010,human_capital,1,1,1
SVK,Slovak Republic,2010,innovation_instruments,2,2,1
SVK,Slovak Republic,2010,knowledge_transfer,1,1,1
SVK,Slovak Republic,2010,rd_funding,6,6,1
SVK,Slovak Republic,2012,innovation_instruments,1,1,1
SVK,Slovak Republic,2012,rd_funding,2,2,1
SVK,Slovak Republic,2012,startup_ecosystem,1,0,0
SVK,Slovak Republic,2014,human_capital,1,1,1
SVK,Slovak Republic,2014,innovation_instruments,1,1,1
SVK,Slovak Republic,2014,rd_funding,1,1,1
SVK,Slovak Republic,2014,startup_ecosystem,1,1,1
SVK,Slovak Republic,2017,human_capital,2,2,1
SVK,Slovak Republic,2017,innovation_instruments,1,1,1
SVK,Slovak Republic,2017,rd_funding,1,1,1
SVK,Slovak Republic,2017,sectoral_rd,2,2,1
SVK,Slovak Republic,2019,innovation_instruments,3,3,1
SVK,Slovak Republic,2019,knowledge_transfer,1,1,1
SVK,Slovak Republic,2019,rd_funding,3,3,1
SVK,Slovak Republic,2022,innovation_instruments,4,4,1
SVK,Slovak Republic,2022,rd_funding,2,2,1
SVK,Slovak Republic,2024,innovation_instruments,4,3,1
SVK,Slovak Republic,2024,other,1,1,1
SVK,Slovak Republic,2024,rd_funding,5,5,1
SVK,Slovak Republic,2024,startup_ecosystem,1,1,1
SVN,Slovenia,2009,innovation_instruments,1,1,1
SVN,Slovenia,2009,rd_funding,1,1,1
SVN,Slovenia,2009,startup_ecosystem,1,1,1
SVN,Slovenia,2011,innovation_instruments,6,6,1
SVN,Slovenia,2011,rd_funding,3,3,1
SVN,Slovenia,2011,startup_ecosystem,1,1,1
SVN,Slovenia,2013,innovation_instruments,1,1,1
SVN,Slovenia,2015,innovation_instruments,1,1,1
SVN,Slovenia,2015,rd_funding,1,1,1
SVN,Slovenia,2017,human_capital,1,1,1
SVN,Slovenia,2017,innovation_instruments,1,1,1
SVN,Slovenia,2017,sectoral_rd,1,1,1
SVN,Slovenia,2017,startup_ecosystem,1,1,1
SVN,Slovenia,2022,innovation_instruments,2,2,1
SVN,Slovenia,2022,knowledge_transfer,3,3,1
SVN,Slovenia,2022,rd_funding,2,2,1
SVN,Slovenia,2022,startup_ecosystem,1,1,1
SWE,Sweden,1995,human_capital,1,1,1
SWE,Sweden,1995,startup_ecosystem,1,1,1
SWE,Sweden,1997,rd_funding,1,1,1
SWE,Sweden,1997,research_infrastructure,1,1,1
SWE,Sweden,2001,rd_funding,2,2,1
SWE,Sweden,2002,innovation_instruments,1,1,1
SWE,Sweden,2004,innovation_instruments,1,1,1
SWE,Sweden,2004,knowledge_transfer,3,3,1
SWE,Sweden,2004,startup_ecosystem,2,2,1
SWE,Sweden,2005,knowledge_transfer,1,1,1
SWE,Sweden,2008,human_capital,1,1,1
SWE,Sweden,2008,knowledge_transfer,1,1,1
SWE,Sweden,2008,rd_funding,2,2,1
SWE,Sweden,2011,sectoral_rd,1,1,1
SWE,Sweden,2015,innovation_instruments,4,4,1
SWE,Sweden,2015,rd_funding,1,0,0
SWE,Sweden,2019,human_capital,1,1,1
SWE,Sweden,2019,rd_funding,1,1,1
SWE,Sweden,2021,human_capital,1,1,1
SWE,Sweden,2021,knowledge_transfer,1,1,1
SWE,Sweden,2021,rd_funding,2,2,1
SWE,Sweden,2021,sectoral_rd,1,1,1
SWE,Sweden,2023,innovation_instruments,1,1,1
TUR,Türkiye,1996,innovation_instruments,1,1,1
TUR,Türkiye,1996,other,1,1,1
TUR,Türkiye,2001,rd_funding,4,4,1
TUR,Türkiye,2002,innovation_instruments,1,1,1
TUR,Türkiye,2002,rd_funding,1,1,1
TUR,Türkiye,2004,research_infrastructure,1,1,1
TUR,Türkiye,2006,innovation_instruments,1,1,1
TUR,Türkiye,2006,knowledge_transfer,1,1,1
TUR,Türkiye,2006,sectoral_rd,1,1,1
TUR,Türkiye,2008,innovation_instruments,1,1,1
TUR,Türkiye,2008,research_infrastructure,1,1,1
TUR,Türkiye,2010,innovation_instruments,1,1,1
TUR,Türkiye,2010,rd_funding,1,1,1
TUR,Türkiye,2014,human_capital,1,1,1
TUR,Türkiye,2014,innovation_instruments,1,1,1
TUR,Türkiye,2014,startup_ecosystem,1,1,1
TUR,Türkiye,2016,human_capital,1,1,1
TUR,Türkiye,2016,innovation_instruments,7,7,1
TUR,Türkiye,2016,rd_funding,3,3,1
TUR,Türkiye,2016,startup_ecosystem,1,1,1
TUR,Türkiye,2018,innovation_instruments,3,3,1
TUR,Türkiye,2018,knowledge_transfer,1,1,1
TUR,Türkiye,2018,startup_ecosystem,6,6,1
TUR,Türkiye,2021,innovation_instruments,1,1,1
TUR,Türkiye,2021,rd_funding,1,1,1
TUR,Türkiye,2021,startup_ecosystem,2,2,1
TUR,Türkiye,2023,human_capital,1,1,1
TUR,Türkiye,2023,innovation_instruments,1,1,1
TUR,Türkiye,2023,knowledge_transfer,1,1,1
TUR,Türkiye,2023,rd_funding,1,1,1
TUR,Türkiye,2025,human_capital,3,3,1
TUR,Türkiye,2025,innovation_instruments,2,2,1
TUR,Türkiye,2025,knowledge_transfer,3,3,1
TUR,Türkiye,2025,rd_funding,3,3,1
USA,United States,1995,rd_funding,1,1,1
USA,United States,1996,innovation_instruments,1,1,1
USA,United States,1996,knowledge_transfer,1,1,1
USA,United States,1997,human_capital,1,1,1
USA,United States,1997,knowledge_transfer,1,1,1
USA,United States,1997,rd_funding,1,1,1
USA,United States,1997,research_infrastructure,1,1,1
USA,United States,1999,human_capital,1,1,1
USA,United States,2000,knowledge_transfer,1,1,1
USA,United States,2001,sectoral_rd,1,1,1
USA,United States,2004,innovation_instruments,1,1,1
USA,United States,2005,sectoral_rd,1,1,1
USA,United States,2007,human_capital,1,1,1
USA,United States,2007,research_infrastructure,1,1,1
USA,United States,2010,rd_funding,4,4,1
USA,United States,2010,sectoral_rd,2,2,1
USA,United States,2012,human_capital,2,2,1
USA,United States,2012,innovation_instruments,9,9,1
USA,United States,2012,rd_funding,5,5,1
USA,United States,2012,startup_ecosystem,2,2,1
USA,United States,2014,human_capital,1,1,1
USA,United States,2014,rd_funding,1,1,1
USA,United States,2016,innovation_instruments,6,5,1
USA,United States,2016,knowledge_transfer,1,1,1
USA,United States,2016,rd_funding,2,2,1
USA,United States,2016,sectoral_rd,1,1,1
USA,United States,2018,innovation_instruments,1,1,1
USA,United States,2018,rd_funding,1,1,1
USA,United States,2020,innovation_instruments,1,1,1
USA,United States,2022,sectoral_rd,1,1,1
USA,United States,2024,rd_funding,1,1,1
USA,United States,2024,sectoral_rd,1,1,1
