country,agency_name,agency_type,rd_fraction,canonical_name,active_years,include_in_series,notes,classified_by
Canada,CANADIAN MUSEUM FOR HUMAN RIGHTS,unclear,0,Canadian Museum for Human Rights,,False,"The agency's focus is on human rights, and it is unclear if R&D is a significant component.",llm
Canada,CENTRE DE LA SÉCURITÉ DES TÉLÉCOMMUNICATIONS,mixed_ministry,10,Communications Security Establishment,,False,"Primarily focused on cybersecurity and information assurance, with R&D as a small component.",llm
Canada,PUBLIC SERVICE STAFF RELATIONS BOARD,unclear,0,Public Service Staff Relations Board,,False,The agency name does not indicate a focus on R&D.,llm
Canada,PUBLIC WORKS AND GOVERNMENT SERVICES TRAVAUX PUBLICS ET SERVICES GOUVERNEMENTAUX OFFICE OF INDIAN RESIDENTIAL SCHOOLS RESOLUTION OF CANADA,unclear,0,Public Works and Government Services Canada,,False,Cannot determine R&D focus from the name alone.,llm
Canada,STATUS OF WOMEN – OFFICE OF THE CO-ORDINATOR,unclear,0,Status of Women – Office of the Co-ordinator,,False,Cannot determine the R&D focus from the name alone.,llm
Canada,CHIEF ELECTORAL OFFICER,unclear,0,Chief Electoral Officer,,False,"The agency's focus is on electoral processes, not R&D.",llm
Canada,SUPREME COURT OF CANADA,unclear,0,Supreme Court of Canada,,False,Cannot determine if there is any R&D focus from the name alone.,llm
Canada,ÉNERGIE ATOMIQUE DU CANADA LIMITÉE,unclear,0,Atomic Energy of Canada Limited,,False,Cannot determine from the name alone.,llm
Canada,COMMISSAIRE À. LA MAGISTRATURE FÉDÉRALE,unclear,0,Commissioner of the Federal Judiciary,,False,Cannot determine from the name alone.,llm
Canada,OLD PORT OF MONTREAL CORPORATION INC.,unclear,0,Old Port of Montreal Corporation Inc.,,False,The agency name does not indicate a focus on R&D.,llm
Canada,CANADIAN HERITAGE PATRIMOINE CANADIEN NATIONAL ARTS CENTRE CORPORATION,mixed_ministry,5,Canadian Heritage National Arts Centre Corporation,,False,Broad government department with R&D as a small component.,llm
Canada,PATRIMOINE CANADIEN PARKS CANADA AGENCY,mixed_ministry,5,Canadian Heritage Parks Canada Agency,,False,"Agency is part of a broader ministry focused on heritage and parks, with R&D being a small component.",llm
Canada,RESSOURCES HUMAINES ET DÉVELOPPEMENT DES COMPÉTENCES DEPARTMENT (HUMAN RESOURCES AND SKILLS DEVELOPMENT),mixed_ministry,10,Human Resources and Skills Development Department,,False,Broad government department where R&D is a small component.,llm
Canada,COMMISSION DES CHAMPS DE BATAILLE NATIONAUX,unclear,0,National Battlefields Commission,,False,The agency name does not provide clear indication of R&D focus.,llm
Canada,NATIONAL PAROLE BOARD,unclear,0,National Parole Board,,False,"The agency's focus is on parole and rehabilitation, not R&D.",llm
Canada,CANADIAN TRANSPORTATION ACCIDENT INVESTIGATION AND SAFETY BOARD,mixed_ministry,10,Canadian Transportation Accident Investigation and Safety Board,,False,"Broad government department focused on transportation safety, R&D is a small component.",llm
Canada,NATIONAL SECURITY AND INTELLIGENCE REVIEW AGENCY SECRETARIAT,unclear,0,National Security and Intelligence Review Agency Secretariat,,False,Cannot determine from the name alone.,llm
Canada,FINANCIAL TRANSACTIONS AND REPORTS ANALYSIS CENTRE,unclear,0,Financial Transactions and Reports Analysis Centre,,False,Cannot determine from the name alone.,llm
Canada,VIA HFR - VIA TGF INC VIA HFR - VIA TGF Inc.,unclear,0,VIA HFR - VIA TGF Inc.,,False,Cannot determine from the name alone.,llm
Canada,NATIONAL ARCHIVES OF CANADA,unclear,0,National Archives of Canada,,False,"The agency's primary function is archival, not R&D.",llm
Canada,TRIBUNAL CANADIEN DU COMMERCE EXTÉRIEUR,unclear,0,Canadian International Trade Tribunal,,False,Cannot determine from the name alone.,llm
Canada,PATRIMOINE CANADIEN (fin) NATIONAL GALLERY OF CANADA,unclear,0,Canadian Heritage (National Gallery of Canada),,False,Cannot determine the R&D focus from the name alone.,llm
Canada,CANADIAN INTERNATIONAL TRADE TRIBUNAL,mixed_ministry,5,Canadian International Trade Tribunal,,False,"Primarily a trade tribunal, R&D is not a main focus.",llm
Canada,NATIONAL LIBRARY,unclear,0,National Library,,False,The name does not specify a focus on R&D.,llm
Canada,INVEST IN CANADA HUB,unclear,0,Invest in Canada Hub,,False,Cannot determine the R&D focus from the name alone.,llm
Canada,PROGRAMME DES SOCIÉTÉS D'ÉTAT,unclear,0,PROGRAMME DES SOCIÉTÉS D'ÉTAT,,False,Cannot determine from the name alone.,llm
Canada,CANADA COUNCIL,unclear,0,Canada Council for the Arts,,False,The name does not specify if it is primarily focused on R&D.,llm
Canada,LABOUR PROGRAM,mixed_ministry,5,Labour Program,,False,Broad government department where R&D is a small component.,llm
Canada,OFFICES OF THE INFORMATION AND PRIVACY,unclear,0,Offices of the Information and Privacy,,False,Cannot determine from the name alone.,llm
Canada,REGISTRAR OF THE SUPREME COURT OF CANADA,unclear,0,Registrar of the Supreme Court of Canada,,False,The agency name does not indicate a focus on R&D.,llm
Canada,FEDERAL COURT OF CANADA,unclear,0,Federal Court of Canada,,False,The name does not indicate a focus on R&D.,llm
Canada,CANADIAN HIGH ARCTIC RESEARCH STATION,unclear,0,Canadian High Arctic Research Station,,False,Cannot determine the primary focus of the agency from the name alone.,llm
Canada,CANADIAN CENTRE FOR MANAGEMENT DEVELOPMENT,unclear,0,Canadian Centre for Management Development,,False,The agency name does not clearly indicate a focus on R&D.,llm
Canada,OFFICE OF THE COMMISSIONER OF OFFICIAL LANGUAGES,mixed_ministry,5,Office of the Commissioner of Official Languages,,False,"Primarily focused on language rights and promotion, with minimal R&D component.",llm
Canada,CANADIAN TRANSPORTATION ACCIDENT INVESTIGATION AND SAFETY,mixed_ministry,10,Canadian Transportation Accident Investigation and Safety,,False,Broad government department with R&D as a small component.,llm
Canada,OFFICES OF THE INFORMATION AND PRIVACY COMMISSIONERS,unclear,0,Offices of the Information and Privacy Commissioners,,False,Cannot determine R&D focus from the name alone.,llm
Canada,ENVIRONMENT ENVIRONNEMENT CANADIAN ENVIRONMENTAL ASSESSMENT AGENCY,mixed_ministry,10,Canadian Environmental Assessment Agency,,False,"Agency is part of the broader environmental ministry, with R&D being a small component.",llm
Canada,PATRIMOINE CANADIEN (fin) NATIONAL MUSEUM OF SCIENCE AND TECHNOLOGY,mixed_ministry,10,Canadian Heritage National Museum of Science and Technology,,False,Broad ministry with R&D as a small component.,llm
Canada,AGRICULTURE AND AGRI-FOOD AGRICULTURE ET AGROALIMENTAIRE CANADIAN GRAIN COMMISSION,mixed_ministry,10,Canadian Grain Commission,,False,"Part of the broader Ministry of Agriculture and Agri-Food, with R&D being a small component.",llm
Canada,OFFICES OF THE INFORMATION AND PRIVACY COMMISSIONERS OF,unclear,0,Offices of the Information and Privacy Commissioners of Canada,,False,The agency's focus on information and privacy does not clearly indicate a dedicated R&D function.,llm
Canada,GOUVERNEUR GÉNÉRAL,unclear,0,Governor General,,False,Cannot determine from the name alone.,llm
Canada,DEPARTMENT ADMINISTRATION PROGRAM,unclear,0,Department Administration Program,,False,Cannot determine the focus of this agency from the name alone.,llm
Canada,ANCIENS COMBATTANTS,unclear,0,Veterans Affairs Canada,,False,"The name suggests a focus on veterans, but R&D focus is unclear.",llm
Canada,"OFFICE OF THE CO‑ORDINATOR, STATUS OF WOMEN",mixed_ministry,5,"Office of the Co-ordinator, Status of Women",,False,Broad government department with R&D as a small component.,llm
Canada,CONSEIL PRIVÉ CANADIAN TRANSPORTATION ACCIDENT INVESTIGATION AND SAFETY BOARD,mixed_ministry,5,Canadian Transportation Accident Investigation and Safety Board,,False,"Agency focuses on transportation safety, with R&D being a minor component.",llm
Canada,CONSEIL PRIVÉ PRIVY COUNCIL,unclear,0,Privy Council Office,,False,Cannot determine the R&D focus from the name alone.,llm
Canada,AGRICULTURE AND AGRI-FOOD AGRICULTURE ET AGROALIMENTAIRE CANADIAN FOOD INSPECTION AGENCY,mixed_ministry,10,Agriculture and Agri-Food Canada,,False,Broad government department with R&D as a small component.,llm
Canada,TRANSPORTS CANADIAN TRANSPORTATION AGENCY,mixed_ministry,5,Canadian Transportation Agency,,False,Broad government department where R&D is a small component.,llm
Canada,CANADIAN RADIO-TELEVISION AND TELECOMMUNICATIONS COMMISSION,mixed_ministry,5,Canadian Radio-television and Telecommunications Commission,,False,Primarily a regulatory body with limited R&D focus.,llm
Canada,OFFICE OF THE GOVERNOR GENERAL’S SECRETARY,unclear,0,Office of the Governor General's Secretary,,False,Cannot determine from the name alone.,llm
Canada,PATRIMOINE CANADIEN (fin) PUBLIC SERVICE LABOUR RELATIONS BOARD,mixed_ministry,5,Canadian Heritage (fin) Public Service Labour Relations Board,,False,Broad government department with R&D as a small component.,llm
Canada,THE NATIONAL BATTLEFIELDS COMMISSION,unclear,0,The National Battlefields Commission,,False,Cannot determine from the name alone.,llm
Canada,PUBLIC SERVICE LABOUR RELATIONS BOARD,unclear,0,Public Service Labour Relations Board,,False,The agency name does not indicate a focus on R&D.,llm
Canada,COMMISSIONER OF OFFICIAL LANGUAGES,unclear,0,Commissioner of Official Languages,,False,Cannot determine from the name alone.,llm
Canada,CANADIAN ACCESSIBILITY STANDARDS DEVELOPMENT ORGANIZATION,unclear,0,Canadian Accessibility Standards Development Organization,,False,Cannot determine from the name alone.,llm
Canada,ÉTABLISSEMENT DE LA SOCIÉTÉ TÉLÉFILM,unclear,0,Établissement de la Société Téléfilm,,False,Cannot determine from the name alone.,llm
Canada,RÈGLEMENTS DU CANADA,unclear,0,Regulations of Canada,,False,The name does not provide enough information to determine if it is an R&D agency or a ministry.,llm
Canada,PRÉLIMINAIRES,unclear,0,PRÉLIMINAIRES,,False,Cannot determine from the name alone.,llm
Canada,CANADA INDUSTRIAL RELATIONS BOARD,unclear,0,Canada Industrial Relations Board,,False,Cannot determine from the name alone.,llm
Canada,PATRIMOINE CANADIEN (fin) STATUS OF WOMEN – OFFICE OF THE CO-ORDINATOR,unclear,0,Canadian Heritage (fin) Status of Women – Office of the Co-ordinator,,False,The agency name does not clearly indicate a focus on R&D.,llm
Canada,PATENTED MEDICINE PRICES REVIEW BOARD,unclear,0,Patented Medicine Prices Review Board,,False,Cannot determine from the name alone.,llm
Canada,CANADIAN MUSEUM OF IMMIGRATION AT PIER 21,unclear,0,Canadian Museum of Immigration at Pier 21,,False,"The agency's focus is on immigration history and culture, not primarily R&D.",llm
Canada,INDIAN RESIDENTIAL SCHOOLS TRUTH AND RECONCILIATION COMMISSION SECRETARIAT,unclear,0,Indian Residential Schools Truth and Reconciliation Commission Secretariat,,False,The agency name does not indicate a focus on R&D.,llm
Canada,FINANCIAL TRANSACTIONS AND REPORTS ANALYSIS CENTRE OF,unclear,0,Financial Transactions and Reports Analysis Centre of Canada,,False,The agency's name does not indicate a focus on R&D.,llm
Canada,ASSISTED HUMAN REPRODUCTION AGENCY OF CANADA,unclear,0,Assisted Human Reproduction Agency of Canada,,False,Cannot determine the primary focus of the agency from the name alone.,llm
Canada,OFFICE OF THE COMMISSIONER FOR FEDERAL JUDICIAL AFFAIRS,unclear,0,Office of the Commissioner for Federal Judicial Affairs,,False,Cannot determine from the name alone.,llm
Canada,COMMISSION DU DROIT D'AUTEUR,unclear,0,Copyright Commission,,False,The agency's focus on copyright law does not clearly indicate a primary role in R&D.,llm
Canada,"MOST GRACIOUS SOVEREIGN,",unclear,0,Most Gracious Sovereign,,False,Cannot determine from the name alone.,llm
Canada,CIVILIAN REVIEW AND COMPLAINTS COMMISSION FOR THE ROYAL CANADIAN MOUNTED POLICE,mixed_ministry,5,Civilian Review and Complaints Commission for the Royal Canadian Mounted Police,,False,Broad government department with R&D as a small component.,llm
Canada,OFFICE OF THE PRIVACY COMMISSIONER OF CANADA PROGRAM,unclear,0,Office of the Privacy Commissioner of Canada Program,,False,Cannot determine if this program is focused on R&D from the name alone.,llm
Canada,INTERNATIONAL JOINT COMMISSION,unclear,0,International Joint Commission,,False,Cannot determine from the name alone.,llm
Canada,STATUT DE RÉFUGIÉ DU CANADA,unclear,0,Canada Refugee Status,,False,The name does not indicate a focus on R&D.,llm
Canada,PATRIMOINE CANADIEN (ﬁ n) PUBLIC SERVICE LABOUR RELATIONS BOARD,unclear,0,Canadian Heritage (Public Service Labour Relations Board),,False,The name does not clearly indicate a focus on R&D.,llm
Canada,NATIONAL BATTLEFIELDS COMMISSION,unclear,0,National Battlefields Commission,,False,The agency name does not provide clear indication of R&D focus.,llm
Canada,TAX COURT OF CANADA,unclear,0,Tax Court of Canada,,False,The agency name does not indicate a focus on R&D.,llm
Canada,OFFICE OF THE PUBLIC SECTOR INTEGRITY COMMISSIONER,unclear,0,Office of the Public Sector Integrity Commissioner,,False,Cannot determine from the name alone.,llm
Canada,CANADIAN INTERGOVERNMENTAL CONFERENCE SECRETARIAT,unclear,0,Canadian Intergovernmental Conference Secretariat,,False,Cannot determine from the name alone.,llm
Canada,CANADIAN FORCES GRIEVANCE BOARD,unclear,0,Canadian Forces Grievance Board,,False,The agency name does not indicate a focus on R&D.,llm
Canada,OFFICE OF THE CONFLICT OF INTEREST AND ETHICS COMMISSIONER,unclear,0,Office of the Conflict of Interest and Ethics Commissioner,,False,Cannot determine from the name alone.,llm
Canada,CANADIAN HERITAGE PATRIMOINE CANADIEN CANADIAN MUSEUM OF IMMIGRATION AT PIER 21,mixed_ministry,5,Canadian Museum of Immigration at Pier 21,,False,"Part of the broader Canadian Heritage ministry, with R&D being a small component.",llm
Canada,IVIILLENNIUM BUREAU OF CANADA,unclear,0,Millennium Bureau of Canada,,False,Cannot determine the agency's focus or budget allocation from the name alone.,llm
Canada,CANADIAN RACE RELATIONS FOUNDATION,unclear,0,Canadian Race Relations Foundation,,False,The agency's focus on race relations does not clearly indicate a primary R&D function.,llm
Canada,FIRST NATIONS STATISTICAL INSTITUTE,unclear,0,First Nations Statistical Institute,,False,Cannot determine from the name alone.,llm
Canada,OFFICE OF INFRASTRUCTURE AND CROWN CORPORATIONS OF CANADA,mixed_ministry,5,Office of Infrastructure and Crown Corporations of Canada,,False,Broad government department with R&D as a small component.,llm
Canada,PUBLIC SERVICE STAFFING TRIBUNAL,unclear,0,Public Service Staffing Tribunal,,False,The agency's name does not indicate a focus on R&D.,llm
Canada,NATIONAL ROUND TABLE ON THE ENVIRONMENT AND THE ECONOMY,unclear,0,National Round Table on the Environment and the Economy,,False,Cannot determine from the name alone.,llm
Canada,COMMISSION DE LA CAPITALE NATIONALE,unclear,0,National Capital Commission,,False,The agency's focus is not clearly defined as R&D or a broad ministry.,llm
Canada,MILITARY GRIEVANCES EXTERNAL REVIEW COMMITTEE,unclear,0,Military Grievances External Review Committee,,False,Cannot determine from the name alone.,llm
Canada,OFFICE OF THE COMMISSIONER OF LOBBYING,unclear,0,Office of the Commissioner of Lobbying,,False,"The agency's focus is on lobbying regulation, not R&D.",llm
Canada,EXPORTATION ET DÉVELOPPEMENT CANADA,unclear,0,Exportation et Développement Canada,,False,Cannot determine from the name alone.,llm
Canada,COMITÉ DES GRIEFS DES FORCES CANADIENNES,unclear,0,Canadian Forces Grievance Committee,,False,The name does not indicate a focus on R&D.,llm
Canada,CANADIAN HUMAN RIGHTS TRIBUNAL,unclear,0,Canadian Human Rights Tribunal,,False,The agency name does not indicate a focus on R&D.,llm
Canada,OFFICE OF THE PARLIAMENTARY BUDGET OFFICER,unclear,0,Office of the Parliamentary Budget Officer,,False,Cannot determine from the name alone.,llm
Canada,STATUS OF WOIVIEN — OFFICE OF THE CO-ORDINATOR,unclear,0,Status of Women - Office of the Co-ordinator,,False,Cannot determine the R&D focus from the name alone.,llm
Canada,CANADIAN DAIRY COMMISSION,mixed_ministry,10,Canadian Dairy Commission,,False,Primarily a regulatory agency for the dairy industry with limited R&D focus.,llm
Canada,HAZARDOUS MATERIALS INFORMATION REVIEW COMMISSION,unclear,0,Hazardous Materials Information Review Commission,,False,Cannot determine the primary focus of the agency from the name alone.,llm
Canada,CANADIAN HERITAGE PATRIMOINE CANADIEN NATIONAL BATTLEFIELDS COMMISSION,mixed_ministry,5,Canadian Heritage National Battlefields Commission,,False,"Part of the Department of Canadian Heritage, primarily focused on cultural heritage rather than R&D.",llm
Canada,OFFICE OF THE CORRECTIONAL INVESTIGATOR OF CANADA,unclear,0,Office of the Correctional Investigator of Canada,,False,Cannot determine from the name alone.,llm
Canada,INDIAN SPECIFIC CLAIMS COMMISSION,unclear,0,Indian Specific Claims Commission,,False,The agency name does not provide clear information about its focus on R&D.,llm
Canada,CONFERENCE SECRETARIAT,unclear,0,Conference Secretariat,,False,The name does not provide enough information to determine its focus on R&D.,llm
Canada,AFFAIRES ÉTRANGÈRES ET COMMERCE INTERNATIONAL (fin) INTERNATIONAL JOINT COMMISSION,unclear,0,International Joint Commission,,False,Cannot determine from the name alone.,llm
Canada,PATRIMOINE CANADIEN (fin) PUBLIC SERVICE STAFFING TRIBUNAL,unclear,0,Canadian Heritage (fin) Public Service Staffing Tribunal,,False,Cannot determine from the name alone.,llm
Canada,RESSOURCES HUMAINES ET DÉVELOPPEMENT DES COMPÉTENCES HUMAN RESOURCES AND SKILLS DEVELOPMENT,mixed_ministry,10,Human Resources and Skills Development,,False,Broad government department where R&D is a small component.,llm
Canada,MILITARY POLICE COMPLAINTS COMMISSION,unclear,0,Military Police Complaints Commission,,False,Cannot determine R&D focus from the name alone.,llm
Canada,OFFICE OF THE ETHICS COMMISSIONER,unclear,0,Office of the Ethics Commissioner,,False,The agency's focus on ethics does not indicate a clear R&D function.,llm
Canada,LEADERS’ DEBATES COMMISSION,unclear,0,Leaders' Debates Commission,,False,The agency name does not indicate a focus on R&D.,llm
Canada,AFFAIRES ÉTRANGÈRES ET COMMERCE INTERNATIONAL (fin) CANADIAN INTERNATIONAL DEVELOPMENT AGENCY,mixed_ministry,5,Global Affairs Canada,,False,Broad government department with R&D as a small component.,llm
Canada,AFFAIRES ÉTRANGÈRES ET COMMERCE INTERNATIONAL INTERNATIONAL JOINT COMMISSION,mixed_ministry,5,Foreign Affairs and International Trade International Joint Commission,,False,Broad government department with R&D as a small component.,llm
Canada,SÉCURITÉ PUBLIQUE ET PROTECTION CIVILE (fin) ROYAL CANADIAN MOUNTED POLICE PUBLIC COMPLAINTS COMMISSION,mixed_ministry,5,Public Safety and Emergency Preparedness (Royal Canadian Mounted Police Public Complaints Commission),,False,Broad government department where R&D is a small component.,llm
Canada,SÉCURITÉ PUBLIQUE ET PROTECTION CIVILE (ﬁ n) ROYAL CANADIAN MOUNTED POLICE PUBLIC COMPLAINTS COMMISSION,mixed_ministry,5,Public Safety and Emergency Preparedness (Royal Canadian Mounted Police Public Complaints Commission),,False,Broad government department where R&D is a small component.,llm
Canada,CANADIAN RADIO-TELEVISION AND TELECOMMUNICATIONS COMMISSION*,mixed_ministry,5,Canadian Radio-television and Telecommunications Commission,,False,Primarily a regulatory body with limited R&D focus.,llm
Canada,REGISTRY OF THE SPECIFIC CLAIMS TRIBUNAL,unclear,0,Registry of the Specific Claims Tribunal,,False,Cannot determine from the name alone.,llm
Canada,CANADIAN RADIO‑TELEVISION AND TELECOMMUNICATIONS COMMISSION,mixed_ministry,5,Canadian Radio-television and Telecommunications Commission,,False,Primarily a regulatory agency with limited R&D focus.,llm
Canada,OFFICES OF THE INFORMATION AND PRIVACY COMMISSIONERS OF CANADA OFFICE OF THE INFORMATION COMMISSIONER OF CANADA PROGRAM,unclear,0,Offices of the Information and Privacy Commissioners of Canada Office of the Information Commissioner of Canada Program,,False,Cannot determine from the name alone.,llm
Canada,LAW COMMISSION OF CANADA,unclear,0,Law Commission of Canada,,False,Cannot determine from the name alone.,llm
Canada,OFFICE OF THE CORRECTIONAL INVESTIGATOR,unclear,0,Office of the Correctional Investigator,,False,Cannot determine from the name alone.,llm
Canada,OFFICE OF THE REGISTRAR OF LOBBYISTS,unclear,0,Office of the Registrar of Lobbyists,,False,The agency's name does not indicate a focus on R&D.,llm
Canada,CANADIAN FILM DEVELOPMENT CORPORATION,unclear,0,Canadian Film Development Corporation,,False,The agency's focus on film development does not clearly indicate a primary R&D function.,llm
Canada,RESSOURCES HUMAINES ET DÉVELOPPEMENT DES COMPÉTENCES CANADIAN CENTRE FOR OCCUPATIONAL HEALTH AND SAFETY,mixed_ministry,10,Canadian Centre for Occupational Health and Safety,,False,"Part of a broader ministry focused on human resources and skills development, with R&D as a small component.",llm
Canada,CANADIAN CENTRE FOR OCCUPATIONAL HEALTH AND SAFETY*,mixed_ministry,10,Canadian Centre for Occupational Health and Safety,,False,"Primarily focused on occupational health and safety, with R&D as a small component.",llm
Canada,REGISTRY OF THE COMPETITION TRIBUNAL,unclear,0,Registry of the Competition Tribunal,,False,Cannot determine from the name alone.,llm
Canada,"NAFTA SECRETARIAT, CANADIAN SECTION",unclear,0,"NAFTA Secretariat, Canadian Section",,False,The agency name does not provide clear information about its focus on R&D.,llm
Canada,OFFICE OF THE COMMUNICATIONS SECURITY ESTABLISHMENT COMMISSIONER,unclear,0,Office of the Communications Security Establishment Commissioner,,False,Cannot determine from the name alone.,llm
Canada,SÉCURITÉ PUBLIQUE ET PROTECTION CIVILE (fin) OFFICE OF THE CORRECTIONAL INVESTIGATOR,mixed_ministry,5,Public Safety and Emergency Preparedness Canada,,False,Broad government department where R&D is a small component.,llm
Canada,VETERANS AFFAIRS ANCIENS COMBATTANTS VETERANS AFFAIRS,mixed_ministry,5,Veterans Affairs Canada,,False,Broad government department with R&D as a small component.,llm
Canada,TRIBUNAL DES ANCIENS COMBATTANTS (RÉVISION ET APPEL),unclear,0,Veterans Review and Appeal Board,,False,The name suggests a focus on veterans' appeals rather than R&D.,llm
Canada,CANADIAN ARTISTS AND PRODUCERS PROFESSIONAL RELATIONS TRIBUNAL,unclear,0,Canadian Artists and Producers Professional Relations Tribunal,,False,The agency name does not indicate a focus on R&D.,llm
Canada,CONSEIL CANADIEN DES RELATIONS INDUSTRIELLES,unclear,0,Canadian Industrial Relations Council,,False,The name does not clearly indicate a focus on R&D.,llm
Canada,NORTHERN PIPELINE AGENCY,unclear,0,Northern Pipeline Agency,,False,Cannot determine the primary focus of the agency from the name alone.,llm
Canada,COMMISSION CANADIENNE DES AFFAIRES POLAIRES,unclear,0,Canadian Polar Commission,,False,The name does not provide enough information to determine if it is dedicated to R&D or a broader ministry.,llm
Canada,REGISTRY OF THE PUBLIC SERVANTS DISCLOSURE PROTECTION TRIBUNAL,unclear,0,Registry of the Public Servants Disclosure Protection Tribunal,,False,Cannot determine from the name alone.,llm
Canada,NAFTA SECRETARIAT – CANADIAN SECTION,unclear,0,NAFTA Secretariat – Canadian Section,,False,Cannot determine the R&D focus from the name alone.,llm
Canada,TRIBUNAL CANADIEN DES DROITS DE LA PERSONNE,unclear,0,Canadian Human Rights Tribunal,,False,The agency name does not indicate a focus on R&D.,llm
Canada,CONSEIL DU TRÉSOR PUBLIC SERVICE HUMAN RESOURCES MANAGEMENT AGENCY OF CANADA,mixed_ministry,5,Treasury Board of Canada Secretariat,,False,Broad government department with R&D as a small component.,llm
Canada,INDIAN AFFAIRS AND NORTHERN DEVELOPMENT AFFAIRES INDIENNES ET DU NORD CANADIEN CANADIAN POLAR COMMISSION,mixed_ministry,5,Canadian Polar Commission,,False,Part of a broader ministry focused on Indigenous affairs and northern development.,llm
Canada,OFFICE OF THE INTELLIGENCE COMMISSIONER,unclear,0,Office of the Intelligence Commissioner,,False,The agency's focus is not clearly related to R&D.,llm
Canada,SÉCURITÉ PUBLIQUE ET PROTECTION CIVILE (suite) CANADIAN SECURITY INTELLIGENCE SERVICE,mixed_ministry,5,Public Safety and Emergency Preparedness Canada (Canadian Security Intelligence Service),,False,Broad government department with R&D as a small component.,llm
Canada,CANADIAN HUMA,unclear,0,Canadian Human,,False,Cannot determine from the name alone.,llm
Canada,THE LEADERSHIP NETWORK,unclear,0,The Leadership Network,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,COMPETITION TRIBUNAL,unclear,0,Competition Tribunal,,False,The agency's focus is on competition law and not primarily on R&D.,llm
Canada,CANADIAN ARTISTS AND PRODUCERS PROFESSIONAL RELATIONS,unclear,0,Canadian Artists and Producers Professional Relations,,False,Cannot determine from the name alone.,llm
Canada,PUBLIC APPOINTMENTS COMMISSION SECRETARIAT,unclear,0,Public Appointments Commission Secretariat,,False,The agency name does not indicate a focus on R&D.,llm
Canada,COMMISSION MIXTE INTERNATIONALE,unclear,0,Commission Mixte Internationale,,False,Cannot determine the agency's focus or budget allocation from the name alone.,llm
Canada,PATRIMOINE CANADIEN (fin) REGISTRY OF THE PUBLIC SERVANTS DISCLOSURE PROTECTION TRIBUNAL,unclear,0,Canadian Heritage Registry of the Public Servants Disclosure Protection Tribunal,,False,Cannot determine from the name alone.,llm
Canada,PATRIMOINE CANADIEN (fin) REGISTRY OF THE PUBLIC SERVANTS DISCLOSURE PROTECTION TRIBUNAL,unclear,0,Canadian Heritage (fin) Registry of the Public Servants Disclosure Protection Tribunal,,False,Cannot determine from the name alone.,llm
Canada,OFFICE OF THE SUPERINTENDENT OF FINANCIAL INSTITUTIONS,unclear,0,Office of the Superintendent of Financial Institutions,,False,Cannot determine from the name alone.,llm
Canada,ENVIRONNEMENT ENVIRONMENT,unclear,0,Environment Canada,,False,The name does not specify if it is a dedicated R&D agency or a broader ministry.,llm
Canada,AGENCE CANADIENNE DE DÉVELOPPEMENT ÉCONOMIQUE DU NORD,mixed_ministry,10,Canadian Northern Economic Development Agency,,False,"Agency focuses on economic development, R&D is a small component.",llm
Canada,OFFICE OF THE SENATE ETHICS OFFICER,unclear,0,Office of the Senate Ethics Officer,,False,The agency's name does not indicate a focus on R&D.,llm
Canada,AGRICULTURE ET AGROALIMENTAIRE AGRICULTURE AND AGRI-FOOD,mixed_ministry,10,Agriculture and Agri-Food Canada,,False,Broad government department with R&D as a small component.,llm
Canada,SENATE ETHICS OFFICER,unclear,0,Senate Ethics Officer,,False,The agency name does not indicate a focus on R&D.,llm
Canada,DISPOSITION TRANSITOIRE ET ENTRÉE EN VIGUEUR,unclear,0,DISPOSITION TRANSITOIRE ET ENTRÉE EN VIGUEUR,,False,Cannot determine from the name alone.,llm
Canada,DIVISION 1 INTERPRETATION,unclear,0,Division 1 Interpretation,,False,Cannot determine the nature of this agency from the name alone.,llm
Canada,DÉFINITIONS,unclear,0,DÉFINITIONS,,False,Cannot determine from the name alone.,llm
Canada,CONSEIL PRIVÉ PUBLIC APPOINTMENTS COMMISSION SECRETARIAT,unclear,0,Public Appointments Commission Secretariat,,False,The agency name does not indicate a focus on R&D.,llm
Canada,"CONSEQUENTIAL AMENDMENTS, REPEAL AND COMING INTO FORCE",unclear,0,"Consequential Amendments, Repeal and Coming into Force",,False,The name does not provide enough information to classify the agency.,llm
Canada,DIVISION 7,unclear,0,Division 7,,False,Cannot determine the nature of this agency from the name alone.,llm
Canada,CODE CRIMINEL,unclear,0,CODE CRIMINEL,,False,Cannot determine from the name alone.,llm
Canada,"VÉRIFICATEUR GÉNÉRAI,",unclear,0,Vérificateur Général,,False,Cannot determine from the name alone.,llm
Canada,ORDONNANCES RELATIVES À L'ENTRÉE SUR LES TERRES INUIT,unclear,0,ORDONNANCES RELATIVES À L'ENTRÉE SUR LES TERRES INUIT,,False,Cannot determine from the name alone.,llm
Canada,RAPPORT D'ÉLECTION,unclear,0,RAPPORT D'ÉLECTION,,False,Agency name does not provide clear indication of R&D focus.,llm
Canada,ENTRÉE EN VIGUEUR,unclear,0,ENTRÉE EN VIGUEUR,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,DIVISION 1 ADMINISTRATION AND GENERAL PROCEDURES,unclear,0,Division 1 Administration and General Procedures,,False,The name does not provide enough information to determine its focus on R&D.,llm
