country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes
Czech Republic,2012,section_total,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,"Výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovaných","Total expenditures on research, development, and innovation including co-financed programs",0.0,thousand,CZK,review,review,0.6,2012 Zak_2011-455_Prilohy-k-zakonu-c-4552011-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2012.pdf,48,gpt-4o-mini,extract,
Czech Republic,2012,line_item,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,thousand,CZK,direct_rd,review,0.4,2012 Zak_2011-455_Prilohy-k-zakonu-c-4552011-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2012.pdf,48,gpt-4o-mini,extract,no_amount
Czech Republic,2012,line_item,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph I of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,thousand,CZK,direct_rd,review,0.4,2012 Zak_2011-455_Prilohy-k-zakonu-c-4552011-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2012.pdf,48,gpt-4o-mini,extract,no_amount
Czech Republic,2012,section_total,377,Technologická agentura České republiky,Technology Agency of the Czech Republic,,"Výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovanych","Total expenditures on research, development, and innovation including co-financed programs",,thousand,CZK,innovation_instruments,review,0.4,2012 Zak_2011-455_Prilohy-k-zakonu-c-4552011-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2012.pdf,49,gpt-4o-mini,extract,"Total expenditures for the Technology Agency, includes R&D components. | no_amount"
Czech Republic,2012,section_total,304,Uřad vlády České republiky,Government Office of the Czech Republic,,"Výdaje na výzkum, vývoj a inovace podle $ 6 odst. 1 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,thousand,CZK,direct_rd,review,0.4,2012 Zak_2011-455_Prilohy-k-zakonu-c-4552011-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2012.pdf,7,gpt-4o-mini,extract,Total amount not specified. | no_amount
Czech Republic,2012,line_item,304,Uřad vlády České republiky,Government Office of the Czech Republic,,"Výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,thousand,CZK,direct_rd,review,0.4,2012 Zak_2011-455_Prilohy-k-zakonu-c-4552011-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2012.pdf,7,gpt-4o-mini,extract,Total amount not specified. | no_amount
Czech Republic,2013,section_total,321,Grantová agentura České republiky,Czech Science Foundation,,"výdaje na výzkum, vývoj a inovace podle § 6 odst. 1 zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll.",,unit,CZK,direct_rd,review,0.4,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,21,gpt-4o-mini,extract,Specific legal reference to R&D funding | no_amount
Czech Republic,2013,line_item,321,Grantová agentura České republiky,Czech Science Foundation,,"výdaje na výzkum, vývoj a inovace podle § 6 odst. 2 zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll.",,unit,CZK,direct_rd,review,0.4,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,21,gpt-4o-mini,extract,Specific legal reference to R&D funding | no_amount
Czech Republic,2013,section_total,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,"výdaje na výzkum, vývoj a inovace podle § 6 odst. 1 zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll.",,unit,CZK,direct_rd,review,0.4,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,22,gpt-4o-mini,extract,Specific legal reference to R&D funding | no_amount
Czech Republic,2013,line_item,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,"výdaje na výzkum, vývoj a inovace podle § 6 odst. 2 zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll.",,unit,CZK,direct_rd,review,0.4,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,22,gpt-4o-mini,extract,Specific legal reference to R&D funding | no_amount
Czech Republic,2013,line_item,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,"Výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",0.0,thousand,CZK,higher_education,include,1.0,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,28,gpt-4o-mini,extract,
Czech Republic,2013,section_total,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,"Výdaje na výzkum, vývoj a inovace podle § 6 odst. I zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph I of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",0.0,thousand,CZK,higher_education,review,1.0,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,28,gpt-4o-mini,extract,
Czech Republic,2013,line_item,335,Ministerstvo zdravotnictví,Ministry of Health,,"Výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",0.0,thousand,CZK,higher_education,include,1.0,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,32,gpt-4o-mini,extract,
Czech Republic,2013,section_total,335,Ministerstvo zdravotnictví,Ministry of Health,,"Výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph I of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",0.0,thousand,CZK,higher_education,review,1.0,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,32,gpt-4o-mini,extract,
Czech Republic,2013,line_item,336,Ministerstvo spravedlnosti,Ministry of Justice,,"Výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",0.0,thousand,CZK,higher_education,include,1.0,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,34,gpt-4o-mini,extract,
Czech Republic,2013,section_total,336,Ministerstvo spravedlnosti,Ministry of Justice,,"Výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph I of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",0.0,thousand,CZK,higher_education,review,1.0,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,34,gpt-4o-mini,extract,
Czech Republic,2013,line_item,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,"Výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",0.0,thousand,CZK,science_agency,include,1.0,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,44,gpt-4o-mini,extract,
Czech Republic,2013,section_total,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,"Výdaje na výzkum, vývoj a inovace podle § 6 odst. I zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph I of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",0.0,thousand,CZK,science_agency,review,1.0,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,44,gpt-4o-mini,extract,
Czech Republic,2013,section_total,377,Technologická agentura České republiky,Technology Agency of the Czech Republic,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. 1 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,unit,CZK,innovation_instruments,review,0.4,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,49,gpt-4o-mini,extract,Total amount not specified in the text. | no_amount
Czech Republic,2013,line_item,377,Technologická agentura České republiky,Technology Agency of the Czech Republic,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,unit,CZK,innovation_instruments,review,0.4,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,49,gpt-4o-mini,extract,Specific amount not provided. | no_amount
Czech Republic,2013,section_total,304,Úrad vlády České republiky,Government Office of the Czech Republic,,"Výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovaných","Total expenditures on research, development, and innovation including co-financed programs",,unit,CZK,unclear,review,0.4,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,7,gpt-4o-mini,extract,Total amount not specified | no_amount
Czech Republic,2013,line_item,304,Úrad vlády České republiky,Government Office of the Czech Republic,,"výdaje na výzkum, vývoj a inovace podle § 6 odst. 1 zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll.",,unit,CZK,direct_rd,review,0.4,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,7,gpt-4o-mini,extract,Specific legal reference to R&D funding | no_amount
Czech Republic,2013,line_item,304,Úrad vlády České republiky,Government Office of the Czech Republic,,"výdaje na výzkum, vývoj a inovace podle § 6 odst. 2 zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll.",,unit,CZK,direct_rd,review,0.4,2013 Zak_2012-504_Prilohy-k-zakonu-c-5042012-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2013.pdf,7,gpt-4o-mini,extract,Specific legal reference to R&D funding | no_amount
Czech Republic,2014,section_total,307,Ministerstvo obrany,Ministry of Defence,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll.",0.0,thousand,CZK,direct_rd,review,0.5,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,10,gpt-4o-mini,extract,Total amount not specified
Czech Republic,2014,section_total,313,Ministerstvo práce a sociálních věcí,Ministry of Labour and Social Affairs,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll.",0.0,thousand,CZK,direct_rd,review,0.5,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,15,gpt-4o-mini,extract,Total amount not specified
Czech Republic,2014,section_total,321,Grantová agentura České republiky,Czech Science Foundation,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll.",0.0,thousand,CZK,direct_rd,review,0.5,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,21,gpt-4o-mini,extract,Total amount not specified
Czech Republic,2014,program_total,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,"Výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovaných","Total expenditures on research, development, and innovation including co-financed programs",3547993333.0,thousand,CZK,direct_rd,include,0.9,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,22,gpt-4o-mini,extract,Includes co-financed programs
Czech Republic,2014,line_item,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,v tom: ze státního rozpočtu celkem,of which: from the state budget total,1564660000.0,thousand,CZK,direct_rd,include,0.9,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,22,gpt-4o-mini,extract,"Part of the total for research, development, and innovation"
Czech Republic,2014,line_item,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,v tom: institucionální podpora celkem,of which: institutional support total,507434000.0,thousand,CZK,direct_rd,include,0.9,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,22,gpt-4o-mini,extract,"Part of the total for research, development, and innovation"
Czech Republic,2014,line_item,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,účelová podpora celkem,targeted support total,1057226000.0,thousand,CZK,direct_rd,include,0.9,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,22,gpt-4o-mini,extract,"Part of the total for research, development, and innovation"
Czech Republic,2014,section_total,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll.",0.0,thousand,CZK,direct_rd,review,0.5,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,28,gpt-4o-mini,extract,Total amount not specified
Czech Republic,2014,line_item,334,Ministerstvo kultury,Ministry of Culture,,"výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovaných","Total expenditures on research, development, and innovation including co-financed programs",480980000.0,thousand,CZK,direct_rd,include,0.9,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,30,gpt-4o-mini,extract,Includes co-financed programs
Czech Republic,2014,section_total,361,Akademie věd Ceské republiky,Academy of Sciences of the Czech Republic,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,unit,CZK,direct_rd,review,0.4,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,44,gpt-4o-mini,extract,no_amount
Czech Republic,2014,line_item,361,Akademie věd Ceské republiky,Academy of Sciences of the Czech Republic,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,unit,CZK,direct_rd,review,0.4,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,44,gpt-4o-mini,extract,no_amount
Czech Republic,2014,line_item,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,unit,CZK,direct_rd,review,0.4,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,47,gpt-4o-mini,extract,no_amount
Czech Republic,2014,line_item,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,unit,CZK,direct_rd,review,0.4,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,47,gpt-4o-mini,extract,no_amount
Czech Republic,2014,section_total,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,"výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovanych","expenditures on research, development, and innovation including co-financed programs",,unit,CZK,direct_rd,review,0.4,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,47,gpt-4o-mini,extract,no_amount
Czech Republic,2014,section_total,377,Technologická agentura Ceské republiky,Technology Agency of the Czech Republic,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,unit,CZK,direct_rd,review,0.4,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,49,gpt-4o-mini,extract,no_amount
Czech Republic,2014,line_item,377,Technologická agentura Ceské republiky,Technology Agency of the Czech Republic,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,unit,CZK,direct_rd,review,0.4,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,49,gpt-4o-mini,extract,no_amount
Czech Republic,2014,section_total,304,Úřad vlády Ceské republiky,Government Office of the Czech Republic,,"Výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovanych","Total expenditures on research, development, and innovation including co-financed programs",0.0,thousand,CZK,direct_rd,review,0.5,2014 Zak_2013-475_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2014.pdf,7,gpt-4o-mini,extract,Total amount not specified
Czech Republic,2015,line_item,321,Grantová agentura České republiky,Czech Science Foundation,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll.",,unit,CZK,direct_rd,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,21,gpt-4o-mini,extract,no_amount
Czech Republic,2015,section_total,321,Grantová agentura České republiky,Czech Science Foundation,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph I of Act No. 130/2002 Coll.",,unit,CZK,direct_rd,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,21,gpt-4o-mini,extract,no_amount
Czech Republic,2015,line_item,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll.",,unit,CZK,direct_rd,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,22,gpt-4o-mini,extract,no_amount
Czech Republic,2015,section_total,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb.","expenditures on research, development, and innovation according to § 6 paragraph I of Act No. 130/2002 Coll.",,unit,CZK,direct_rd,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,22,gpt-4o-mini,extract,no_amount
Czech Republic,2015,section_total,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,"výzkum, experimentální vývoj a inovace","research, experimental development, and innovation",218818515.0,thousand,CZK,direct_rd,review,1.0,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,27,gpt-4o-mini,extract,
Czech Republic,2015,line_item,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,"Výdaje na výzkum, vývoj a inovace podle § 6 odst. 1 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,,CZK,direct_rd,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,28,gpt-4o-mini,extract,no_amount
Czech Republic,2015,line_item,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,"Výdaje na výzkum, vývoj a inovace podle § 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,,CZK,direct_rd,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,28,gpt-4o-mini,extract,no_amount
Czech Republic,2015,section_total,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,"Výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovaných","Expenditures on research, development, and innovation including co-financed programs",8653820.0,thousand,CZK,direct_rd,review,0.9,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,28,gpt-4o-mini,extract,
Czech Republic,2015,line_item,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,"Výdaje na výzkum, vývoj a inovace podle § 6 odst. 1 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,,CZK,direct_rd,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,44,gpt-4o-mini,extract,no_amount
Czech Republic,2015,line_item,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,"Výdaje na výzkum, vývoj a inovace podle § 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,,CZK,direct_rd,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,44,gpt-4o-mini,extract,no_amount
Czech Republic,2015,section_total,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,"Výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovaných","Expenditures on research, development, and innovation including co-financed programs",,,CZK,science_agency,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,44,gpt-4o-mini,extract,no_amount
Czech Republic,2015,line_item,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,"Výdaje na výzkum, vývoj a inovace podle § 6 odst. 1 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,,CZK,direct_rd,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,47,gpt-4o-mini,extract,no_amount
Czech Republic,2015,line_item,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,"Výdaje na výzkum, vývoj a inovace podle § 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,,CZK,direct_rd,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,47,gpt-4o-mini,extract,no_amount
Czech Republic,2015,section_total,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,"Výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovaných","Expenditures on research, development, and innovation including co-financed programs",,,CZK,direct_rd,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,47,gpt-4o-mini,extract,no_amount
Czech Republic,2015,line_item,377,Technologická agentura České republiky,Technology Agency of the Czech Republic,,"Výdaje na výzkum, vývoj a inovace podle § 6 odst. 1 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","Expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,,CZK,direct_rd,review,0.4,2015 Zak_2014-345_Prilohy-k-zakonu-o-statnim-rozpoctu-Ceske-republiky-na-rok-2015.pdf,49,gpt-4o-mini,extract,no_amount
