year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_excerpt,series_notes
2021,SAV (Slovenská akadémia vied),science_agency,83600429.0,euro,EUR,section_total,2021 ZZ_2020_425_20210605.pdf,23,Data/input/finance_bills/Slovakia/2021 ZZ_2020_425_20210605.pdf,,Total expenditures for the chapter,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2021,Support for Research and Development,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2021,"Support for Research, Development and Innovations - Specific Objective 1.2.2",direct_rd,318323634.0,euro,EUR,program_total,2021 ZZ_2020_425_20210605.pdf,32,Data/input/finance_bills/Slovakia/2021 ZZ_2020_425_20210605.pdf,,"Support for research, development, and innovations - specific goal 1.2.2",covered_by_final_series,,"Directly supports research, development, and innovation activities."
2021,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2022,APVV (Agentúra na podporu výskumu a vývoja),science_agency,120000000.0,euro,EUR,line_item,2022 Zakon_o_statnom_rozpocte_na_rok_2022.pdf,6,Data/input/finance_bills/Slovakia/2022 Zakon_o_statnom_rozpocte_na_rok_2022.pdf,,APVV - Agency for Support of Research and Development,covered_by_final_series,,"Created 2005, replacing Agentúra pre vedecký výskum. Main competitive R&D grant agency under Ministerstvo školstva SR."
2022,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2022,Ministerstvo školstva SR (kapitola 20),higher_education,3643684873.0,euro,EUR,section_total,2022 Zakon_o_statnom_rozpocte_na_rok_2022.pdf,6,Data/input/finance_bills/Slovakia/2022 Zakon_o_statnom_rozpocte_na_rok_2022.pdf,,State budget expenditures for the year 2022,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2022,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2022,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,41537662.0,euro,EUR,line_item,2022 Zakon_o_statnom_rozpocte_na_rok_2022.pdf,25,Data/input/finance_bills/Slovakia/2022 Zakon_o_statnom_rozpocte_na_rok_2022.pdf,,Research and development tasks supported by the Research and Development Support Agency,covered_by_final_series,,Focuses on R&D tasks supported by a dedicated agency.
2022,SAV (Slovenská akadémia vied),science_agency,85012127.0,euro,EUR,section_total,2022 Zakon_o_statnom_rozpocte_na_rok_2022.pdf,7,Data/input/finance_bills/Slovakia/2022 Zakon_o_statnom_rozpocte_na_rok_2022.pdf,,State budget expenditures for the year 2022,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2022,Support for Research and Development,direct_rd,,,,,,,,,,covered_by_final_series,,Focused on providing support for research and development initiatives.; dropped after Slovakia source audit: duplicate wording of the audited APVV-supported R&D tasks line
2022,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,100000000.0,euro,EUR,line_item,2022 Zakon_o_statnom_rozpocte_na_rok_2022.pdf,6,Data/input/finance_bills/Slovakia/2022 Zakon_o_statnom_rozpocte_na_rok_2022.pdf,,VEGA - Scientific Grant Agency of the Ministry of Education and the Slovak Academy of Sciences,covered_by_final_series,,Grant scheme for basic research at universities and SAV. Jointly managed by MŠ SR and SAV.
2025,APVV (Agentúra na podporu výskumu a vývoja),science_agency,,,,,,,,,,covered_by_final_series,,"Created 2005, replacing Agentúra pre vedecký výskum. Main competitive R&D grant agency under Ministerstvo školstva SR.; dropped after Slovakia source audit: 2025 source file does not explicitly name this agency/line in the original table"
2025,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2025,Ministerstvo školstva SR (kapitola 20),higher_education,5358963927.0,euro,EUR,verified_override,2025 20250101_5681740-2.pdf,1.0,Data/input/finance_bills/Slovakia/2025 20250101_5681740-2.pdf,,"Verified against original 2025 budget table: the ministry chapter total is 5,358,963,927 EUR; prior extraction had incorrectly picked 672,888 from a secondary column",verified_against_original_file,,gap: no matching rows in this year; locked manual curation
2025,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2025,SAV (Slovenská akadémia vied),science_agency,138756937.0,euro,EUR,section_total,2025 20250101_5681740-2.pdf,1,Data/input/finance_bills/Slovakia/2025 20250101_5681740-2.pdf,,Expenditures for the Slovak Academy of Sciences,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2025,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,Grant scheme for basic research at universities and SAV. Jointly managed by MŠ SR and SAV.; dropped after Slovakia source audit: 2025 source file does not explicitly name this agency/line in the original table
