country,year,canonical_name,category,amount_local,unit,currency,item_type,line_description_en,source_file,series_notes
Japan,2016,JAXA (Japan Aerospace Exploration Agency),science_agency,105342777000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2016 DL201611001.pdf,JAXA formed 2003 from NASDA + ISAS + NAL merger.; manual override from original Japan budget file
Japan,2017,JAXA (Japan Aerospace Exploration Agency),science_agency,111286260000.0,yen,JPY,line_item,Operating expenses grant for JAXA,2017 DL201711001.pdf,JAXA formed 2003 from NASDA + ISAS + NAL merger.
Japan,2018,JAXA (Japan Aerospace Exploration Agency),science_agency,111286260000.0,yen,JPY,line_item,Operating expenses for Japan Aerospace Exploration Agency,2018 DL201811001.pdf,JAXA formed 2003 from NASDA + ISAS + NAL merger.
Japan,2019,JAXA (Japan Aerospace Exploration Agency),science_agency,115922994000.0,yen,JPY,line_item,Operating Grants for Japan Aerospace Exploration Agency,2019 DL201911001.pdf,JAXA formed 2003 from NASDA + ISAS + NAL merger.
Japan,2020,JAXA (Japan Aerospace Exploration Agency),science_agency,118447193000.0,yen,JPY,line_item,Expenses necessary for the operating expenses grant of the Japan Aerospace Exploration Agency,2020 DL202011001.pdf,JAXA formed 2003 from NASDA + ISAS + NAL merger.
Japan,2021,JAXA (Japan Aerospace Exploration Agency),science_agency,112295751000.0,yen,JPY,line_item,Operating expenses grant for JAXA,2021 DL202111001.pdf,JAXA formed 2003 from NASDA + ISAS + NAL merger.
Japan,2022,JAXA (Japan Aerospace Exploration Agency),science_agency,123759200000.0,yen,JPY,line_item,Operating Expenses for the Japan Aerospace Exploration Agency,2022 DL202211001.pdf,JAXA formed 2003 from NASDA + ISAS + NAL merger.
Japan,2023,JAXA (Japan Aerospace Exploration Agency),science_agency,122689115000.0,yen,JPY,line_item,Operating expenses for Japan Aerospace Exploration Agency,2023 DL202311001.pdf,JAXA formed 2003 from NASDA + ISAS + NAL merger.
Japan,2024,JAXA (Japan Aerospace Exploration Agency),science_agency,122397995000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2024 DL202411001.pdf,JAXA formed 2003 from NASDA + ISAS + NAL merger.; manual override from original Japan budget file
Japan,1975,JSPS (Japan Society for the Promotion of Science),science_agency,1543702000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1975 DL197511001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1976,JSPS (Japan Society for the Promotion of Science),science_agency,1720807000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1976 DL197611001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1977,JSPS (Japan Society for the Promotion of Science),science_agency,1907355000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1977 DL197711001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1978,JSPS (Japan Society for the Promotion of Science),science_agency,2300662000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1978 DL197811001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1979,JSPS (Japan Society for the Promotion of Science),science_agency,2683928000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1979 DL197911001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1980,JSPS (Japan Society for the Promotion of Science),science_agency,2800280000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1980 DL198011001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1981,JSPS (Japan Society for the Promotion of Science),science_agency,2988081000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1981 DL198111001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1982,JSPS (Japan Society for the Promotion of Science),science_agency,3120136000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1982 DL198211001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1983,JSPS (Japan Society for the Promotion of Science),science_agency,3248662000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1983 DL198311001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1984,JSPS (Japan Society for the Promotion of Science),science_agency,3355917000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1984 DL198411001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1985,JSPS (Japan Society for the Promotion of Science),science_agency,3479717000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1985 DL198511001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1986,JSPS (Japan Society for the Promotion of Science),science_agency,3479717000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1986 DL198611001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1987,JSPS (Japan Society for the Promotion of Science),science_agency,4210985000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1987 DL198711001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1988,JSPS (Japan Society for the Promotion of Science),science_agency,4768173000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1988 DL198811001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1989,JSPS (Japan Society for the Promotion of Science),science_agency,5568315000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1989 DL198911001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1990,JSPS (Japan Society for the Promotion of Science),science_agency,6147759000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1990 DL199011001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1991,JSPS (Japan Society for the Promotion of Science),science_agency,6661399000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1991 DL199111001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1992,JSPS (Japan Society for the Promotion of Science),science_agency,7657361000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1992 DL199211001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1993,JSPS (Japan Society for the Promotion of Science),science_agency,8989395000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1993 DL199311001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1994,JSPS (Japan Society for the Promotion of Science),science_agency,10666145000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1994 DL199411001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1995,JSPS (Japan Society for the Promotion of Science),science_agency,12383823000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1995 DL199511001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1996,JSPS (Japan Society for the Promotion of Science),science_agency,26308062000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1996 DL199611001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1997,JSPS (Japan Society for the Promotion of Science),science_agency,18402441000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1997 DL199711001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1998,JSPS (Japan Society for the Promotion of Science),science_agency,19143348000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1998 DL199811001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1999,JSPS (Japan Society for the Promotion of Science),science_agency,21203074000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1999 DL199911001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,2000,JSPS (Japan Society for the Promotion of Science),science_agency,21514288000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,2000 DL200011001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,2003,JSPS (Japan Society for the Promotion of Science),science_agency,15153170000.0,yen,JPY,line_item,Operating expenses for the Japan Society for the Promotion of Science,2003 DL200311001.pdf,
Japan,2004,JSPS (Japan Society for the Promotion of Science),science_agency,29841274000.0,yen,JPY,line_item,Expenses necessary for the operating expenses grant for the Japan Society for the Promotion of Science,2004 DL200411001.pdf,
Japan,2005,JSPS (Japan Society for the Promotion of Science),science_agency,29655107000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2005 DL200511001.pdf,manual override from original Japan budget file
Japan,2006,JSPS (Japan Society for the Promotion of Science),science_agency,29364000000.0,yen,JPY,line_item,Operating Expenses for the Japan Society for the Promotion of Science,2006 DL200611001.pdf,
Japan,2007,JSPS (Japan Society for the Promotion of Science),science_agency,29023540000.0,yen,JPY,program_total,Operating Expenses for Japan Society for the Promotion of Science,2007 DL200711001.pdf,
Japan,2008,JSPS (Japan Society for the Promotion of Science),science_agency,28859332000.0,yen,JPY,line_item,Japan Society for the Promotion of Science Operating Expenses Subsidy,2008 DL200811001.pdf,
Japan,2009,JSPS (Japan Society for the Promotion of Science),science_agency,28672449000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2009 DL200911001.pdf,manual override from original Japan budget file
Japan,2010,JSPS (Japan Society for the Promotion of Science),science_agency,29167295000.0,yen,JPY,line_item,Expenses necessary for the operating expenses of the Japan Society for the Promotion of Science,2010 DL201011001.pdf,
Japan,2011,JSPS (Japan Society for the Promotion of Science),science_agency,29229937000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2011 DL201111001.pdf,manual override from original Japan budget file
Japan,2012,JSPS (Japan Society for the Promotion of Science),science_agency,29229437000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2012 DL201211001.pdf,manual override from original Japan budget file
Japan,2013,JSPS (Japan Society for the Promotion of Science),science_agency,29168967000.0,yen,JPY,line_item,Expenses necessary for the operating expenses grant for the Japan Society for the Promotion of Science,2013 DL201311001.pdf,
Japan,2014,JSPS (Japan Society for the Promotion of Science),science_agency,28005668000.0,yen,JPY,line_item,Operating Expenses Grant for the Japan Society for the Promotion of Science,2014 DL201411001.pdf,
Japan,2015,JSPS (Japan Society for the Promotion of Science),science_agency,27238826000.0,yen,JPY,line_item,General Account Operating Expenses Grant for the Japan Society for the Promotion of Science,2015 DL201511001.pdf,
Japan,2016,JSPS (Japan Society for the Promotion of Science),science_agency,26708591000.0,yen,JPY,line_item,Necessary expenses for the operating expenses grant for the Japan Society for the Promotion of Science,2016 DL201611001.pdf,
Japan,2017,JSPS (Japan Society for the Promotion of Science),science_agency,708591000.0,yen,JPY,line_item,運営費交付金の交付,2017 DL201711001.pdf,
Japan,2018,JSPS (Japan Society for the Promotion of Science),science_agency,26600504000.0,yen,JPY,line_item,Operating Expenses for Japan Society for the Promotion of Science,2018 DL201811001.pdf,
Japan,2020,JSPS (Japan Society for the Promotion of Science),science_agency,26567080000.0,yen,JPY,line_item,Expenses necessary for the operating expenses grant of the Japan Society for the Promotion of Science,2020 DL202011001.pdf,
Japan,2021,JSPS (Japan Society for the Promotion of Science),science_agency,10000000000.0,yen,JPY,line_item,Operating expenses grant for the Japan Society for the Promotion of Science,2021 DL202111001.pdf,
Japan,2022,JSPS (Japan Society for the Promotion of Science),science_agency,27175350000.0,yen,JPY,line_item,Operating subsidy for JSPS,2022 DL202211001.pdf,
Japan,2024,JSPS (Japan Society for the Promotion of Science),science_agency,27498267000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2024 DL202411001.pdf,gap: no matching rows in this year; manual override from original Japan budget file
Japan,2025,JSPS (Japan Society for the Promotion of Science),science_agency,27498267000.0,yen,JPY,line_item,運営費交付金,2025 DL202511001.pdf,
Japan,1975,JST (Japan Science and Technology Agency),science_agency,1579000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1975 DL197511001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1976,JST (Japan Science and Technology Agency),science_agency,1748000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1976 DL197611001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1977,JST (Japan Science and Technology Agency),science_agency,2680400000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1977 DL197711001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1978,JST (Japan Science and Technology Agency),science_agency,2179000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1978 DL197811001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1979,JST (Japan Science and Technology Agency),science_agency,5881000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1979 DL197911001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1980,JST (Japan Science and Technology Agency),science_agency,2616000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1980 DL198011001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1981,JST (Japan Science and Technology Agency),science_agency,6620000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1981 DL198111001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1982,JST (Japan Science and Technology Agency),science_agency,2890000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1982 DL198211001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1983,JST (Japan Science and Technology Agency),science_agency,8467000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1983 DL198311001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1984,JST (Japan Science and Technology Agency),science_agency,2886000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1984 DL198411001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1985,JST (Japan Science and Technology Agency),science_agency,2424000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1985 DL198511001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1986,JST (Japan Science and Technology Agency),science_agency,6251000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1986 DL198611001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1987,JST (Japan Science and Technology Agency),science_agency,2796000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1987 DL198711001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1988,JST (Japan Science and Technology Agency),science_agency,5561000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1988 DL198811001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1989,JST (Japan Science and Technology Agency),science_agency,8794000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1989 DL198911001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1990,JST (Japan Science and Technology Agency),science_agency,2686000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1990 DL199011001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1991,JST (Japan Science and Technology Agency),science_agency,1633000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1991 DL199111001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1992,JST (Japan Science and Technology Agency),science_agency,10000000000.0,yen,JPY,program_total,Operating Expenses for Japan Science and Technology Agency,1992 DL199211001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,1993,JST (Japan Science and Technology Agency),science_agency,3742000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1993 DL199311001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1994,JST (Japan Science and Technology Agency),science_agency,4596000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1994 DL199411001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1995,JST (Japan Science and Technology Agency),science_agency,21539050000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1995 DL199511001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,2000,JST (Japan Science and Technology Agency),science_agency,81940072000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2000 DL200011001.pdf,gap: no matching rows in this year; manual override from original Japan budget file
Japan,2003,JST (Japan Science and Technology Agency),science_agency,55573937000.0,yen,JPY,line_item,Operating expenses for the Japan Science and Technology Agency,2003 DL200311001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2004,JST (Japan Science and Technology Agency),science_agency,94715490000.0,yen,JPY,line_item,Expenses necessary for the operating expenses grant for the Japan Science and Technology Agency,2004 DL200411001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2005,JST (Japan Science and Technology Agency),science_agency,99611126000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2005 DL200511001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.; manual override from original Japan budget file
Japan,2006,JST (Japan Science and Technology Agency),science_agency,101436926000.0,yen,JPY,line_item,Operating Expenses for the Japan Science and Technology Agency,2006 DL200611001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2007,JST (Japan Science and Technology Agency),science_agency,48200000000.0,yen,JPY,line_item,Operating expenses for the Japan Science and Technology Agency,2007 DL200711001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2008,JST (Japan Science and Technology Agency),science_agency,105057905000.0,yen,JPY,line_item,Japan Science and Technology Agency Operating Expenses Subsidy,2008 DL200811001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2009,JST (Japan Science and Technology Agency),science_agency,106657062000.0,yen,JPY,line_item,Expenses necessary for the operating expenses of the Japan Science and Technology Agency,2009 DL200911001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2011,JST (Japan Science and Technology Agency),science_agency,104817724000.0,yen,JPY,line_item,Operating expenses grant,2011 DL201111001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2012,JST (Japan Science and Technology Agency),science_agency,100646191000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2012 DL201211001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.; manual override from original Japan budget file
Japan,2013,JST (Japan Science and Technology Agency),science_agency,122951565000.0,yen,JPY,line_item,Japan Science and Technology Agency General Account Operating Expenses Subsidy,2013 DL201311001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2014,JST (Japan Science and Technology Agency),science_agency,119895794000.0,yen,JPY,line_item,Operating Expenses Grant for the Japan Science and Technology Agency,2014 DL201411001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2015,JST (Japan Science and Technology Agency),science_agency,100553048000.0,yen,JPY,line_item,General Account Operating Expenses Grant for the Japan Science and Technology Agency,2015 DL201511001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2016,JST (Japan Science and Technology Agency),science_agency,100888373000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2016 DL201611001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.; manual override from original Japan budget file
Japan,2017,JST (Japan Science and Technology Agency),science_agency,101868706000.0,yen,JPY,line_item,Operating expenses grant for the National Research and Development Agency for Science and Technology,2017 DL201711001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2018,JST (Japan Science and Technology Agency),science_agency,100812003000.0,yen,JPY,line_item,Operating Expenses for Japan Science and Technology Agency,2018 DL201811001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2019,JST (Japan Science and Technology Agency),science_agency,100511506000.0,yen,JPY,line_item,Operating Grants for Japan Science and Technology Agency,2019 DL201911001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2020,JST (Japan Science and Technology Agency),science_agency,100511506000.0,yen,JPY,line_item,Operating Expenses for Japan Science and Technology Agency,2020 DL202011001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2021,JST (Japan Science and Technology Agency),science_agency,100248601000.0,yen,JPY,line_item,Operating expenses grant for the Japan Science and Technology Agency,2021 DL202111001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2022,JST (Japan Science and Technology Agency),science_agency,100337918000.0,yen,JPY,line_item,Operating Expenses for the Japan Science and Technology Agency,2022 DL202211001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2023,JST (Japan Science and Technology Agency),science_agency,100543871000.0,yen,JPY,line_item,Operating expenses for Japan Science and Technology Agency,2023 DL202311001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,2024,JST (Japan Science and Technology Agency),science_agency,100970256000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2024 DL202411001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.; manual override from original Japan budget file
Japan,2025,JST (Japan Science and Technology Agency),science_agency,100771968000.0,yen,JPY,line_item,Operating expenses grant,2025 DL202511001.pdf,JST created 1996 from JRDC + STA functions; pre-1996 bridge rolls up historical predecessor institutions.
Japan,1988,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,5561000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1988 DL198811001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1989,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,7674907000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1989 DL198911001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1990,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,8470887000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1990 DL199011001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1991,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,5595789000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1991 DL199111001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1992,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,10000000000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1992 DL199211001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1993,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,5114793000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1993 DL199311001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1995,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,17309050000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1995 DL199511001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1996,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,8015872000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1996 DL199611001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1997,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,9343401000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1997 DL199711001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,1999,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,659883000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,1999 DL199911001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,2000,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,3040992000.0,yen,JPY,historical_rollup,Historical predecessor rollup from original Japan budget rows,2000 DL200011001.pdf,gap: no matching rows in this year; historical rollup from predecessor institution rows
Japan,2002,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,22842042000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2002 DL200211001.pdf,manual override from original Japan budget file
Japan,2003,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,17143263000.0,yen,JPY,program_total,Necessary expenses for the operating expenses grant to the New Energy and Industrial Technology Development Organization,2003 DL200311001.pdf,
Japan,2005,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,41670822000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2005 DL200511001.pdf,manual override from original Japan budget file
Japan,2006,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,41670000000.0,yen,JPY,line_item,Operating Expenses for the New Energy and Industrial Technology Development Organization,2006 DL200611001.pdf,
Japan,2007,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,68100000000.0,yen,JPY,line_item,Operating expenses for the New Energy and Industrial Technology Development Organization,2007 DL200711001.pdf,
Japan,2008,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,40834570000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2008 DL200811001.pdf,gap: no matching rows in this year; manual override from original Japan budget file
Japan,2010,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,39608141000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2010 DL201011001.pdf,manual override from original Japan budget file
Japan,2011,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,60439000000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2011 DL201111001.pdf,manual override from original Japan budget file
Japan,2015,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,7791536000.0,yen,JPY,line_item,Operating expenses grant for New Energy and Industrial Technology Development Organization,2015 DL201511001.pdf,
Japan,2016,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,7893451000.0,yen,JPY,verified_override,Verified against original Japan budget tables,2016 DL201611001.pdf,manual override from original Japan budget file
Japan,2017,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,11301101000.0,yen,JPY,line_item,Operating expenses for New Energy and Industrial Technology Development Organization,2017 DL201711001.pdf,
Japan,2018,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,13170675000.0,yen,JPY,line_item,Expenses necessary for the operating expenses grant for the New Energy and Industrial Technology Development Organization,2018 DL201811001.pdf,
Japan,2019,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,14166920000.0,yen,JPY,line_item,Expenses necessary for the operating expenses grant for the New Energy and Industrial Technology Development Organization,2019 DL201911001.pdf,
Japan,2020,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,13943499000.0,yen,JPY,program_total,Operating Expenses for the New Energy and Industrial Technology Development Organization,2020 DL202011001.pdf,
Japan,2021,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,14346911000.0,yen,JPY,line_item,Expenses necessary for the operating expenses grant for the New Energy and Industrial Technology Development Organization,2021 DL202111001.pdf,
Japan,2022,NEDO (New Energy and Industrial Technology Development Organization),innovation_instruments,14537336000.0,yen,JPY,line_item,Expenses necessary for the operating subsidy of the National Research and Development Agency for New Energy and Industrial Technology Development Organization,2022 DL202211001.pdf,
