country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role,dedup_notes,temporal_flag
Latvia,2006,program_total,05.01.00,Zinātniskās darbības nodrošināšana,Provision of Scientific Activities,,Resursi izdevumu segšanai,Resources for expenditure coverage,8544825.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,63,gpt-4o-mini,extract,Core R&D funding.,,,,
Latvia,2006,program_total,03.12.00,Zinātniskās darbības attīstība universitātēs,Development of Scientific Activities in Universities,,Resursi izdevumu segšanai,Resources for expenditure coverage,2400000.0,thousand,LVL,higher_education,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,63,gpt-4o-mini,extract,Funding for scientific activities in universities.,,,,
Latvia,2006,line_item,05.01.00,Zinātniskās darbības nodrošināšana,Provision of Scientific Activities,,Dotācija no vispārējiem ieņēmumiem,Subsidy from general revenues,6402825.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,63,gpt-4o-mini,extract,Funding for scientific activities.,,,,
Latvia,2006,program_total,05.02.00,Zinātnes bāzes finansējums,Science Base Funding,,Resursi izdevumu segšanai,Resources for expenditure coverage,4625554.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,64,gpt-4o-mini,extract,Core funding for science base.,,,,
Latvia,2006,program_total,03.15.00,Zinātniskās infrastruktūras nodrošināšana un attīstība augstskolās,Provision and Development of Scientific Infrastructure in Universities,,Resursi izdevumu segšanai,Resources for expenditure coverage,2250000.0,thousand,LVL,research_infrastructure,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,64,gpt-4o-mini,extract,Funding for scientific infrastructure in universities.,,,,
Latvia,2006,line_item,05.02.00,Zinātnes bāzes finansējums,Science Base Funding,,Dotācija no vispārējiem ieņēmumiem,Subsidy from general revenues,4625554.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,64,gpt-4o-mini,extract,Funding for science base.,,,,
Latvia,2006,program_total,05.12.00,Zinātnes konkurētspējas veicināšana,Promotion of Science Competitiveness,,Resursi izdevumu segšanai,Resources for expenditure coverage,2900000.0,thousand,LVL,innovation_instruments,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,65,gpt-4o-mini,extract,Funding aimed at enhancing competitiveness in science.,,,,
Latvia,2006,program_total,05.10.00,Latvijas Zinātnes padomes darbības nodrošināšana,Provision of Operations for the Latvian Science Council,,Resursi izdevumu segšanai,Resources for expenditure coverage,72927.0,thousand,LVL,science_agency,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,65,gpt-4o-mini,extract,Core funding for the Latvian Science Council.,,,,
Latvia,2007,program_total,Zinātniskās darbības attīstība universitātēs,Zinātniskās darbības attīstība universitātēs,Development of scientific activities in universities,,Zinātniskās darbības attīstība universitātēs,Development of scientific activities in universities,0.0,thousand,LVL,higher_education,include,1.0,likumi_lv_150652_12.10.2007__lv.pdf,5,gpt-4o-mini,extract,,,,,
Latvia,2007,program_total,Fundamentālie zinātniskie pētījumi,Fundamentālie zinātniskie pētījumi,Fundamental scientific research,,Fundamentālie zinātniskie pētījumi,Fundamental scientific research,0.0,thousand,LVL,direct_rd,include,1.0,likumi_lv_150652_12.10.2007__lv.pdf,5,gpt-4o-mini,extract,,,,,
Latvia,2007,program_total,Zinātniskās infrastruktūras nodrošināšana un attīstība augstskolās,Zinātniskās infrastruktūras nodrošināšana un attīstība augstskolās,Provision and development of scientific infrastructure in universities,,Zinātniskās infrastruktūras nodrošināšana un attīstība augstskolās,Provision and development of scientific infrastructure in universities,0.0,thousand,LVL,research_infrastructure,include,1.0,likumi_lv_150652_12.10.2007__lv.pdf,5,gpt-4o-mini,extract,,,,,
Latvia,2007,program_total,05.02.00,Zinātnes bāzes finansējums,Science base funding,,Zinātnes bāzes finansējums,Science base funding,0.0,thousand,LVL,science_agency,include,1.0,likumi_lv_150652_12.10.2007__lv.pdf,5,gpt-4o-mini,extract,,,,,
Latvia,2007,line_item,Valsts pārvaldes institūciju pasūtītie zinātniskie pētījumi,Valsts pārvaldes institūciju pasūtītie zinātniskie pētījumi,State-commissioned scientific research,,Valsts pārvaldes institūciju pasūtītie zinātniskie pētījumi,State-commissioned scientific research,0.0,thousand,LVL,direct_rd,include,1.0,likumi_lv_150652_12.10.2007__lv.pdf,5,gpt-4o-mini,extract,,,,,
Latvia,2009,section_total,05.00.00,Zinātne,Science,,Izdevumi – kopā,Total expenditures,21988797.0,thousand,LVL,science_agency,review,0.7,likumi_lv_184709_01.07.2009__lv.pdf,121,gpt-4o-mini,extract,Broad section total for science.,[latvia_section_total],section,,
Latvia,2009,line_item,05.01.00,Zinātniskās darbības nodrošināšana,Ensuring Scientific Activity,,Uzturēšanas izdevumi,Maintenance expenditures,5601524.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_184709_01.07.2009__lv.pdf,122,gpt-4o-mini,extract,,,,,
Latvia,2009,program_total,05.01.00,Zinātniskās darbības nodrošināšana,Ensuring Scientific Activity,,Izdevumi – kopā,Total expenditures,5601524.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_184709_01.07.2009__lv.pdf,122,gpt-4o-mini,extract,,[latvia_section_total],section,,
Latvia,2009,line_item,05.02.00,Zinātnes bāzes finansējums,Science Base Funding,,Kārtējie izdevumi,Current expenditures,2842739.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_184709_01.07.2009__lv.pdf,123,gpt-4o-mini,extract,,,,,
Latvia,2009,line_item,05.02.00,Zinātnes bāzes finansējums,Science Base Funding,,Atlīdzība,Remuneration,2355858.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_184709_01.07.2009__lv.pdf,123,gpt-4o-mini,extract,,,,,
Latvia,2009,program_total,05.02.00,Zinātnes bāzes finansējums,Science Base Funding,,Izdevumi – kopā,Total expenditures,8482229.0,thousand,LVL,science_agency,include,0.9,likumi_lv_184709_01.07.2009__lv.pdf,123,gpt-4o-mini,extract,,[latvia_section_total],section,,
Latvia,2009,line_item,05.12.00,Valsts pētījumu programmas,State Research Programs,,Uzturēšanas izdevumi,Maintenance expenditures,6034377.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_184709_01.07.2009__lv.pdf,124,gpt-4o-mini,extract,,,,,
Latvia,2009,line_item,05.15.00,Latvijas Zinātnes padomes darbības nodrošināšana,Ensuring the Operations of the Latvian Science Council,,Uzturēšanas izdevumi,Maintenance expenditures,128572.0,thousand,LVL,science_agency,include,0.9,likumi_lv_184709_01.07.2009__lv.pdf,124,gpt-4o-mini,extract,,,,,
Latvia,2009,program_total,05.12.00,Valsts pētījumu programmas,State Research Programs,,Izdevumi – kopā,Total expenditures,6034377.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_184709_01.07.2009__lv.pdf,124,gpt-4o-mini,extract,,[latvia_section_total],section,,
Latvia,2009,program_total,05.15.00,Latvijas Zinātnes padomes darbības nodrošināšana,Ensuring the Operations of the Latvian Science Council,,Izdevumi – kopā,Total expenditures,129872.0,thousand,LVL,science_agency,include,0.9,likumi_lv_184709_01.07.2009__lv.pdf,124,gpt-4o-mini,extract,,[latvia_section_total],section,,
Latvia,2009,line_item,03.311,Tiesu ekspertīžu zinātniskā pētniecība,Scientific research of judicial expertise,,Atlīdzība,Compensation,445512.0,thousand,LVL,direct_rd,include,0.8,likumi_lv_184709_01.07.2009__lv.pdf,176,gpt-4o-mini,extract,,,,,
Latvia,2009,line_item,04.112,Patentu valde,Patent Office,,Atlīdzība,Compensation,489386.0,thousand,LVL,unclear,review,0.5,likumi_lv_184709_01.07.2009__lv.pdf,176,gpt-4o-mini,extract,Administrative expenses.,,,,
Latvia,2009,line_item,03.311,Tiesu ekspertīžu zinātniskā pētniecība,Scientific research of judicial expertise,,Preces un pakalpojumi,Goods and services,79094.0,thousand,LVL,direct_rd,include,0.8,likumi_lv_184709_01.07.2009__lv.pdf,176,gpt-4o-mini,extract,,,,,
Latvia,2009,section_total,08.00.00,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Izdevumi – kopā,Total expenditures,201581.0,thousand,LVL,unclear,review,0.5,likumi_lv_184709_01.07.2009__lv.pdf,176,gpt-4o-mini,extract,"Broad ministry total, includes non-R&D components.",[latvia_section_total],section,,
Latvia,2009,program_total,03.311,Tiesu ekspertīžu zinātniskā pētniecība,Scientific research of judicial expertise,,Izdevumi – kopā,Total expenditures,547101.0,thousand,LVL,direct_rd,include,0.8,likumi_lv_184709_01.07.2009__lv.pdf,176,gpt-4o-mini,extract,,[latvia_section_total],section,,
Latvia,2009,program_total,04.112,Patentu valde,Patent Office,,Izdevumi – kopā,Total expenditures,720077.0,thousand,LVL,unclear,review,0.5,likumi_lv_184709_01.07.2009__lv.pdf,176,gpt-4o-mini,extract,"Broad agency total, includes non-R&D components.",[latvia_section_total],section,,
Latvia,2009,program_total,03.140,Zinātnes bāzes finansējums,Science base funding,,Izdevumi – kopā,Total expenditures,140000.0,thousand,LVL,direct_rd,include,0.8,likumi_lv_184709_01.07.2009__lv.pdf,184,gpt-4o-mini,extract,,[latvia_section_total],section,,
Latvia,2009,line_item,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātniskās darbības attīstība universitātēs,Development of scientific activities in universities,,unit,LVL,higher_education,review,0.4,likumi_lv_184709_01.07.2009__lv.pdf,27,gpt-4o-mini,extract,Explicitly for research activities in universities. | no_amount,,,,
Latvia,2009,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Fundamentālie zinātniskie pētījumi,Fundamental scientific research,,unit,LVL,direct_rd,review,0.4,likumi_lv_184709_01.07.2009__lv.pdf,27,gpt-4o-mini,extract,Core R&D funding for fundamental research. | no_amount,,,,
Latvia,2009,line_item,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātniskās infrastruktūras nodrošināšana un attīstība augstskolās,Provision and development of scientific infrastructure in universities,,unit,LVL,research_infrastructure,review,0.4,likumi_lv_184709_01.07.2009__lv.pdf,27,gpt-4o-mini,extract,Explicitly for research infrastructure in universities. | no_amount,,,,
Latvia,2009,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātnes bāzes finansējums,Science base funding,,unit,LVL,science_agency,review,0.4,likumi_lv_184709_01.07.2009__lv.pdf,27,gpt-4o-mini,extract,Core funding for scientific research. | no_amount,,,,
Latvia,2009,section_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Valsts pamatbudžets,State basic budget,207704962.0,thousand,LVL,unclear,review,0.5,likumi_lv_184709_01.07.2009__lv.pdf,27,gpt-4o-mini,extract,Broad ministry total includes non-R&D components.,[latvia_section_total],section,,
Latvia,2009,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Valsts pārvaldes institūciju pasūtītie zinātniskie pētījumi,State-commissioned scientific research,,unit,LVL,direct_rd,review,0.4,likumi_lv_184709_01.07.2009__lv.pdf,27,gpt-4o-mini,extract,Funding for state-commissioned research projects. | no_amount,,,,
Latvia,2015,line_item,Izglītības un zinātnes ministrija,Izglītības un zinātnes ministrija,Ministry of Education and Science,,papildus piešķirtais finansējums zinātniskās darbības attīstībai augstskolās un koledžās 2015.gadā,additional funding for the development of scientific activities in higher education institutions and colleges in 2015,4000000.0,thousand,EUR,higher_education,include,0.9,likumi_lv_271309_01.01.2015__lv.pdf,9,gpt-4o-mini,extract,,,,,
Latvia,2018,line_item,29.05.00,Ekonomikas ministrija,Ministry of Economics,,Valsts pētījumu programma enerģētikā,State research program in energy,2000000.0,thousand,EUR,direct_rd,include,1.0,Finance law for 2018.pdf,10,gpt-4o-mini,extract,,,,,
