country,year,canonical_name,gap_type,action,series_amount,prev_amount,next_amount,diagnosis,verdict,correct_amount_local,correct_unit,preferred_source_files,evidence_page,confidence,reason
Australia,1986,Grant to Walter and Eliza Hall Institute,outlier,verify,6257035.0,3538168.0,2640318.0,"Amount 6,257,035 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6257035.0,dollar,"[""1986 No1 C2004A03177.docx""]",42,1.0,"The current annual total of 6,257,035 dollars is directly supported by the source document row, which confirms the amount for the grant to the Walter and Eliza Hall Institute."
Australia,1987,Grant to Walter and Eliza Hall Institute,outlier,verify,2640318.0,6257035.0,1556959.0,"Amount 2,640,318 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2180000.0,dollar,"[""1987 No1 C2004A03358.docx""]",50,0.9,"The amount of 2,640,318 appears to be a misinterpretation of the line item for the grant, which is actually 2,180,000 based on the visible document rows."
Australia,1988,Grant to Walter and Eliza Hall Institute,outlier,verify,1556959.0,2640318.0,0.0,"Amount 1,556,959 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1556959.0,dollar,"[""1988 No1 C2004A03521.docx""]",30,1.0,"The current annual total of 1,556,959 dollars is directly supported by the source document row, which confirms the amount allocated for the grant to the Walter and Eliza Hall Institute."
Australia,1981,Australian Tuberculosis and Chest Association Grant-in-aid,outlier,verify,1000000.0,0.0,1000000.0,"Amount 1,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1000000.0,dollar,"[""1981 No1 C2004A02342.docx""]",61,1.0,"The current annual total of 1,000,000 dollars is directly supported by the source document row, which lists the same amount for the Australian Tuberculosis and Chest Association Grant-in-aid."
Australia,1982,Australian Tuberculosis and Chest Association Grant-in-aid,outlier,verify,1000000.0,1000000.0,0.0,"Amount 1,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1000000.0,dollar,"[""1982 No1 C2004A02541.docx""]",63,1.0,"The current annual total of 1,000,000 dollars is directly supported by the source document row, which confirms the amount for the Australian Tuberculosis and Chest Association Grant-in-aid."
Australia,1993,Energy Sector Initiatives,outlier,verify,100000.0,0.0,100000.0,"Amount 100,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,100000.0,dollar,"[""1993 No6 C2004A04575.docx""]",15,1.0,"The current annual total of 100,000 dollars is directly supported by the source document row, which lists the same amount for the Energy Sector Initiatives."
Australia,1994,Energy Sector Initiatives,outlier,verify,100000.0,100000.0,1500000.0,"Amount 100,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1000000.0,dollar,"[""1994 No1 C2004A04627.docx""]",66,0.9,"The document snippet indicates that the total for 'Energy sector initiatives' is 1,000,000, which suggests the current total of 100,000 is likely a misinterpretation or error."
Australia,1995,Energy Sector Initiatives,outlier,verify,1500000.0,100000.0,2000000.0,"Amount 1,500,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1500000.0,dollar,"[""1995 No1 C1994A00088.docx"", ""1995 No3 C1995A00027.docx""]",65,0.9,"The total of 1,500,000 is supported by the source documents, which consistently report this amount for the Energy Sector Initiatives."
Australia,1996,Energy Sector Initiatives,outlier,verify,2000000.0,1500000.0,1000000.0,"Amount 2,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2000000.0,dollar,"[""1996 No1 C1995A00060.docx""]",64,1.0,"The current annual total of 2,000,000 dollars is directly supported by the source document row, which lists the amount for Energy Sector Initiatives as 2,000,000 dollars."
Australia,1997,Energy Sector Initiatives,outlier,verify,1000000.0,2000000.0,0.0,"Amount 1,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1000000.0,dollar,"[""1997 No1 C1996A00065.docx""]",40,1.0,"The current annual total of 1,000,000 dollars is directly supported by the source document row and is consistent with the snippet showing the same amount for 'Energy sector initiatives'."
Australia,1975,Office of the Renewable Energy,outlier,verify,1000000.0,,0.0,"Amount 1,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1000000.0,dollar,"[""1975 No1 C2004A00152.docx""]",122,1.0,"The current annual total of 1,000,000 dollars is directly supported by the source document row, which confirms the amount for the Commonwealth Railways freight subsidy."
Australia,2004,Office of the Renewable Energy,outlier,verify,57000.0,0.0,2646000.0,"Amount 57,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,57000.0,dollar,"[""2004 No3 C2004A01272.docx""]",27,0.9,"The amount of 57,000 is confirmed by the source document rows, specifically on page 27, where it states the total for the Office of the Renewable Energy Regulator is 57,000 dollars."
Australia,2005,Office of the Renewable Energy,outlier,verify,2646000.0,57000.0,2687000.0,"Amount 2,646,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2646000.0,dollar,"[""2005 No1 C2009C00499.docx""]",34,0.9,"The amount of 2,646,000 is confirmed by the source document, specifically on page 34, where it states the total for the Office of the Renewable Energy Regulator as 2,646,000."
Australia,2006,Office of the Renewable Energy,outlier,verify,2687000.0,2646000.0,2749000.0,"Amount 2,687,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2687000.0,dollar,"[""2006 No1 C2012C00814.docx""]",71,1.0,"The amount of 2,687,000 is confirmed by the source document, which states the total for the Office of the Renewable Energy Regulator as 2,687,000."
Australia,2007,Office of the Renewable Energy,outlier,verify,2749000.0,2687000.0,2931000.0,"Amount 2,749,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2749000.0,dollar,"[""2007 No1 C2012C00879.docx""]",34,1.0,"The amount of 2,749,000 is consistently reported in the source document for the Office of the Renewable Energy Regulator, confirming the current annual total."
Australia,2008,Office of the Renewable Energy,outlier,verify,2931000.0,2749000.0,5952000.0,"Amount 2,931,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2631000.0,dollar,"[""2008 No1 C2012C00882.docx"", ""2008 No3 C2010C00751.docx""]",74,0.9,"The total of 2,631,000 from the first source document is consistent and appears to be the correct amount for the Office of the Renewable Energy Regulator for 2008."
Australia,2009,Office of the Renewable Energy,outlier,verify,5952000.0,2931000.0,6905000.0,"Amount 5,952,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,5952000.0,dollar,"[""2009 No1 C2013C00309.DOCX"", ""2009 No2 C2010C00629.docx""]",133,0.8,"The total from the first source document (4,852,000) and the second source document (1,100,000) sum to 5,952,000, which matches the current annual total."
Australia,2010,Office of the Renewable Energy,outlier,verify,6905000.0,5952000.0,18141000.0,"Amount 6,905,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,6905000.0,dollar,"[""2010 No1 C2012C00874.docx"", ""2010 No2 C2011C00101.docx""]",130,0.9,"The total of 6,905,000 is supported by the sum of the two source document rows (5,805,000 + 1,100,000)."
Australia,2011,Office of the Renewable Energy,outlier,verify,18141000.0,6905000.0,25259000.0,"Amount 18,141,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,7813000.0,dollar,"[""2011 No1 C2012C00506.docx"", ""2011 No2 C2013C00511.DOCX"", ""2011 No3 C2012C00658.docx"", ""2011 No4 C2013C00489.DOCX""]",18,0.9,"The total of 7,813,000 from the first source document is consistent with the other source documents, which also indicate totals for the Office of the Renewable Energy Regulator. The current total of 18,141,000 is not supported by the evidence provided."
Australia,2012,Office of the Renewable Energy,outlier,verify,25259000.0,18141000.0,15555000.0,"Amount 25,259,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,25259000.0,dollar,"[""2012 No1 C2013C00531.DOCX"", ""2012 No2 C2013C00443.DOCX""]",37,0.8,"The total from the first source document is 20,484,000 and from the second is 4,775,000, which when summed gives 25,259,000, confirming the current annual total."
Australia,2013,Office of the Renewable Energy,outlier,verify,15555000.0,25259000.0,0.0,"Amount 15,555,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,15555000.0,dollar,"[""2013 No1 C2014C00172.DOCX"", ""2013 No2 C2013C00435.DOCX""]",39,0.8,"The total from the first source document (14,484,000) and the second source document (1,071,000) sum to 15,555,000, which matches the current annual total."
